code_id,split,n,k,r,rate,column_weight,seed,columns
code_n24_k12_cw3_116,validation,24,12,12,0.5,3,3222282515,"[25, 2084, 2312, 2568, 2688, 545, 138, 1568, 642, 3076, 2562, 274, 322, 2128, 2306, 152, 2051, 1540, 1096, 2192, 2816, 2576, 146, 70]"
code_n24_k12_cw3_117,validation,24,12,12,0.5,3,3222282516,"[644, 1540, 2113, 529, 1036, 1216, 2051, 1296, 385, 138, 1288, 21, 641, 770, 515, 3104, 1090, 530, 208, 832, 289, 1030, 322, 22]"
code_n24_k12_cw3_118,train,24,12,12,0.5,3,3222282517,"[194, 1156, 7, 642, 81, 1156, 388, 1296, 50, 37, 1538, 2120, 1064, 146, 2053, 536, 1058, 1538, 784, 81, 296, 1042, 642, 176]"
code_n24_k12_cw3_119,validation,24,12,12,0.5,3,3222282518,"[162, 522, 2592, 196, 336, 2120, 416, 1537, 2192, 592, 148, 1153, 448, 2051, 2688, 518, 11, 1544, 304, 1538, 1090, 3076, 1537, 592]"
code_n32_k16_cw3_000,train,32,16,16,0.5,3,3598485367,"[22528, 37120, 13312, 5122, 145, 3200, 20992, 545, 532, 8272, 8216, 40968, 49153, 35, 515, 6145, 36872, 24608, 2054, 289, 40992, 16576, 40964, 32802, 10248, 8576, 10304, 8712, 17152, 25600, 16402, 40961]"
code_n32_k16_cw3_001,train,32,16,16,0.5,3,3598485368,"[2688, 4099, 12296, 1156, 7, 50, 560, 8456, 41472, 40976, 32898, 290, 4356, 1153, 16450, 3076, 2180, 6145, 4225, 8264, 41984, 16904, 8258, 12416, 16464, 289, 18560, 5122, 1568, 1282, 224, 4113]"
code_n32_k16_cw3_002,test,32,16,16,0.5,3,3598485369,"[1184, 16393, 12320, 1060, 4106, 1058, 2592, 20992, 532, 3080, 146, 1216, 12544, 33026, 3136, 37, 800, 524, 24580, 8204, 49168, 50, 152, 16432, 21504, 32780, 8257, 131, 152, 168, 648, 2068]"
code_n32_k16_cw3_003,train,32,16,16,0.5,3,3598485370,"[176, 2306, 88, 32840, 2432, 1048, 529, 8201, 34832, 82, 3200, 16432, 8736, 1090, 112, 4616, 16387, 10368, 1041, 2072, 321, 4616, 1282, 1027, 416, 1096, 50176, 13, 392, 388, 386, 32836]"
code_n32_k16_cw3_004,train,32,16,16,0.5,3,3598485371,"[532, 33282, 336, 140, 1552, 536, 2054, 33026, 4736, 515, 592, 8225, 4136, 2568, 10248, 11264, 176, 140, 4416, 40976, 36868, 1092, 704, 16904, 49664, 32864, 261, 1058, 3136, 4120, 17410, 32792]"
code_n32_k16_cw3_005,train,32,16,16,0.5,3,3598485372,"[292, 2624, 4256, 4130, 16514, 5248, 35072, 24577, 7168, 16456, 33032, 16418, 545, 518, 33056, 34304, 9220, 8210, 16644, 3074, 2088, 524, 35840, 8226, 328, 392, 324, 16544, 6208, 16520, 35, 10752]"
code_n32_k16_cw3_006,train,32,16,16,0.5,3,3598485373,"[194, 8336, 16418, 162, 134, 8260, 6656, 16393, 34832, 2144, 42, 20481, 24640, 648, 896, 2058, 648, 5124, 49153, 4168, 145, 8204, 34824, 1042, 644, 194, 34832, 4102, 8204, 11, 24640, 8202]"
code_n32_k16_cw3_007,test,32,16,16,0.5,3,3598485374,"[13312, 580, 1792, 656, 16480, 12800, 16432, 8512, 10248, 32778, 2178, 324, 32788, 57344, 6208, 5128, 3104, 49153, 16449, 18436, 1156, 17412, 5128, 321, 164, 2562, 3074, 2688, 1029, 1544, 304, 51200]"
code_n32_k16_cw3_008,validation,32,16,16,0.5,3,3598485375,"[34818, 28672, 16648, 20488, 12290, 385, 4356, 12296, 40964, 49156, 592, 5376, 4353, 2208, 4101, 2306, 21, 69, 8328, 32904, 1792, 1408, 32778, 9344, 20736, 8736, 416, 3104, 3088, 12352, 578, 8216]"
code_n32_k16_cw3_009,validation,32,16,16,0.5,3,3598485376,"[4624, 7168, 73, 196, 34880, 4356, 16450, 36928, 17416, 51200, 8258, 18560, 33088, 35328, 648, 33796, 784, 8258, 17409, 8195, 2177, 8708, 4288, 5122, 4116, 2054, 6152, 22528, 289, 8324, 9472, 1154]"
code_n32_k16_cw3_010,train,32,16,16,0.5,3,3598485377,"[10241, 16960, 8336, 88, 16648, 33536, 49153, 296, 704, 4176, 28672, 35840, 4288, 2816, 43008, 5121, 577, 10304, 32848, 16904, 134, 1216, 24584, 772, 10248, 25600, 578, 4384, 8216, 224, 4176, 2057]"
code_n32_k16_cw3_011,test,32,16,16,0.5,3,3598485378,"[16418, 88, 131, 4136, 32904, 10272, 2305, 1544, 1544, 2081, 33408, 32804, 9232, 12352, 32833, 1216, 8272, 776, 40976, 8260, 49153, 140, 40968, 644, 32777, 8260, 1096, 642, 1064, 17409, 10272, 4106]"
code_n32_k16_cw3_012,train,32,16,16,0.5,3,3598485379,"[641, 6146, 8705, 16402, 4106, 6146, 32833, 4480, 34944, 16528, 545, 2054, 2688, 14336, 517, 44, 4168, 8197, 1057, 517, 1058, 1042, 25088, 592, 35840, 2564, 36865, 5152, 34304, 2192, 16642, 1154]"
code_n32_k16_cw3_013,test,32,16,16,0.5,3,3598485380,"[8216, 33536, 20484, 32898, 12320, 176, 49408, 32792, 2053, 9472, 16576, 8512, 4116, 33856, 16897, 36865, 32833, 8464, 8209, 386, 36992, 4480, 25088, 7, 41088, 16480, 32780, 4120, 49280, 32801, 131, 32771]"
code_n32_k16_cw3_014,train,32,16,16,0.5,3,3598485381,"[33288, 8720, 49184, 1544, 33856, 8321, 1120, 4144, 1344, 2624, 33032, 168, 2320, 18560, 2072, 41088, 8202, 4226, 37, 49664, 33028, 34880, 2308, 41, 22528, 33408, 4164, 16904, 1408, 140, 8240, 5632]"
code_n32_k16_cw3_015,validation,32,16,16,0.5,3,3598485382,"[1792, 4609, 131, 518, 32960, 4640, 4610, 2432, 1540, 32912, 24640, 13312, 2066, 16912, 33793, 146, 17409, 49280, 259, 8232, 4108, 32960, 20488, 289, 1792, 35, 34880, 10496, 1089, 33793, 51200, 32804]"
code_n32_k16_cw3_016,test,32,16,16,0.5,3,3598485383,"[1060, 36872, 546, 641, 22528, 35, 321, 1027, 6148, 13312, 578, 4368, 8736, 18434, 140, 20544, 12800, 584, 6208, 148, 32840, 9280, 16408, 18433, 1153, 4226, 208, 9344, 1552, 2128, 33056, 8480]"
code_n32_k16_cw3_017,train,32,16,16,0.5,3,3598485384,"[8456, 273, 6656, 148, 98, 13312, 2180, 22, 16394, 9248, 4144, 97, 16393, 164, 16912, 53248, 36868, 2305, 145, 16904, 21504, 6208, 3073, 33920, 17416, 296, 392, 49184, 16656, 1568, 37, 4353]"
code_n32_k16_cw3_018,train,32,16,16,0.5,3,3598485385,"[24578, 8450, 13312, 5152, 1034, 6160, 2308, 4176, 16904, 12289, 2116, 17416, 521, 8257, 8576, 33026, 32840, 8352, 16960, 2081, 34817, 24592, 19456, 16641, 33296, 36928, 1552, 18440, 49184, 69, 1312, 16387]"
code_n32_k16_cw3_019,train,32,16,16,0.5,3,3598485386,"[4132, 672, 32840, 2120, 49280, 32816, 50176, 2178, 14336, 20488, 4360, 49280, 56, 140, 10241, 9280, 4624, 16642, 8202, 6400, 4113, 33800, 5128, 4624, 8272, 24577, 33793, 1600, 324, 2066, 16768, 5152]"
code_n32_k16_cw3_020,test,32,16,16,0.5,3,3598485387,"[16516, 37120, 4480, 18688, 2320, 38, 1027, 8832, 1089, 33032, 52, 10241, 25, 45056, 24584, 37888, 73, 112, 3076, 580, 16420, 584, 34817, 43008, 1036, 276, 17472, 34848, 4162, 140, 8512, 4228]"
code_n32_k16_cw3_021,train,32,16,16,0.5,3,3598485388,"[10244, 1296, 4612, 32774, 32786, 2072, 16528, 4640, 3328, 33856, 49408, 10242, 32912, 8328, 10368, 560, 36868, 36928, 324, 2096, 36928, 34848, 6146, 42, 32864, 4132, 32960, 50176, 5136, 16396, 21504, 17409]"
code_n32_k16_cw3_022,train,32,16,16,0.5,3,3598485389,"[34832, 4225, 16420, 1060, 2072, 32808, 12292, 592, 36992, 84, 2336, 4353, 8708, 261, 37120, 8321, 33282, 4108, 37, 168, 12416, 648, 4164, 5128, 1284, 4162, 1030, 4136, 32816, 33344, 70, 18434]"
code_n32_k16_cw3_023,train,32,16,16,0.5,3,3598485390,"[2208, 1540, 24592, 20544, 17440, 49216, 16389, 4102, 49216, 2184, 33028, 44, 2368, 536, 1064, 16544, 4864, 194, 4105, 148, 20544, 2081, 37888, 32834, 5121, 4384, 12800, 1072, 20484, 1034, 17410, 2208]"
code_n32_k16_cw3_024,validation,32,16,16,0.5,3,3598485391,"[8195, 321, 8226, 33025, 3584, 36865, 32788, 3136, 137, 33793, 6400, 1092, 16544, 772, 44, 18436, 4624, 16394, 8576, 524, 41088, 8706, 400, 9344, 18688, 41216, 416, 3104, 2177, 36992, 1282, 1540]"
code_n32_k16_cw3_025,train,32,16,16,0.5,3,3598485392,"[4102, 4360, 16960, 49216, 1092, 17536, 26624, 4353, 50176, 32834, 12289, 16408, 8228, 50, 2312, 32898, 4132, 6208, 4226, 21, 265, 9728, 4360, 33152, 8832, 1089, 4616, 580, 18560, 6152, 16452, 16928]"
code_n32_k16_cw3_026,validation,32,16,16,0.5,3,3598485393,"[2178, 33796, 8225, 5128, 524, 530, 1041, 10244, 416, 8202, 26624, 18944, 4162, 13312, 2568, 521, 518, 4354, 20496, 34880, 16928, 2180, 521, 8288, 1552, 2180, 16516, 146, 16912, 8204, 6152, 1168]"
code_n32_k16_cw3_027,train,32,16,16,0.5,3,3598485394,"[41216, 100, 49184, 517, 524, 4232, 82, 34824, 522, 32898, 6148, 9344, 3584, 8352, 9472, 3328, 20544, 24584, 33794, 32774, 208, 81, 35, 11264, 40968, 832, 17409, 5632, 26624, 770, 4610, 8209]"
code_n32_k16_cw3_028,train,32,16,16,0.5,3,3598485395,"[4624, 2065, 44, 12296, 273, 8225, 8216, 18440, 6160, 16464, 2082, 1408, 33152, 32904, 322, 4256, 832, 1408, 16480, 17024, 16641, 2816, 16960, 2114, 560, 2592, 20484, 2178, 12416, 4102, 4106, 49184]"
code_n32_k16_cw3_029,train,32,16,16,0.5,3,3598485396,"[292, 560, 8384, 584, 392, 4168, 515, 18944, 5122, 10241, 3088, 18688, 32786, 34304, 145, 536, 148, 416, 392, 1568, 26624, 259, 26, 592, 1034, 16387, 2096, 18434, 32801, 16389, 8225, 49156]"
code_n32_k16_cw3_030,train,32,16,16,0.5,3,3598485397,"[5184, 3074, 1154, 208, 268, 280, 164, 112, 18433, 18464, 1120, 2177, 20992, 552, 517, 11264, 16704, 546, 2592, 8336, 2240, 32900, 4108, 16641, 1057, 16418, 34818, 33056, 5248, 2576, 41024, 1160]"
code_n32_k16_cw3_031,test,32,16,16,0.5,3,3598485398,"[529, 41, 10496, 4129, 208, 273, 32804, 1312, 100, 21, 21, 1064, 131, 5248, 24704, 1090, 34820, 38912, 10368, 32833, 328, 4102, 18440, 145, 2562, 16432, 1044, 32897, 49, 40964, 49156, 34824]"
code_n32_k16_cw3_032,train,32,16,16,0.5,3,3598485399,"[152, 32785, 24832, 38912, 784, 176, 8257, 8258, 12800, 4616, 20608, 1281, 9280, 800, 8480, 32904, 4240, 4129, 49408, 2053, 1288, 16960, 16672, 2084, 32912, 8204, 168, 268, 2128, 532, 176, 1041]"
code_n32_k16_cw3_033,train,32,16,16,0.5,3,3598485400,"[16387, 20496, 49664, 8384, 4225, 49153, 98, 25088, 224, 52, 8720, 24584, 33281, 8706, 2053, 49, 8336, 3074, 33920, 4232, 4240, 290, 4624, 36896, 32786, 4108, 16960, 16897, 32898, 4099, 16904, 200]"
code_n32_k16_cw3_034,test,32,16,16,0.5,3,3598485401,"[37888, 36928, 8452, 16408, 2592, 18436, 32773, 5122, 608, 1537, 2060, 33088, 16480, 32900, 17472, 16648, 772, 33793, 12289, 16402, 2312, 33408, 896, 641, 176, 36865, 33800, 2116, 529, 1160, 292, 1030]"
code_n32_k16_cw3_035,validation,32,16,16,0.5,3,3598485402,"[2082, 20736, 1034, 49, 4192, 1284, 20512, 784, 6160, 16960, 8480, 2177, 1153, 4162, 289, 69, 4130, 32792, 1408, 12800, 2084, 322, 2082, 8452, 24580, 8384, 1216, 88, 10752, 16420, 34880, 194]"
code_n32_k16_cw3_036,test,32,16,16,0.5,3,3598485403,"[12416, 32904, 17410, 8576, 1033, 33920, 4356, 280, 8264, 19, 8209, 1552, 2208, 138, 32900, 25600, 53248, 4864, 33824, 8449, 2432, 17024, 648, 10248, 22528, 36992, 304, 49664, 324, 9280, 20736, 33312]"
code_n32_k16_cw3_037,train,32,16,16,0.5,3,3598485404,"[2178, 2128, 20736, 4114, 8212, 18464, 41984, 772, 4226, 33856, 2128, 8201, 112, 12304, 4132, 33312, 3074, 16544, 33312, 8226, 2113, 3104, 8456, 548, 24578, 49280, 36928, 10241, 2568, 266, 24704, 4105]"
code_n32_k16_cw3_038,test,32,16,16,0.5,3,3598485405,"[4113, 41, 16404, 8209, 641, 2180, 8232, 33028, 8352, 19456, 52, 16408, 40976, 152, 131, 8449, 1027, 33288, 1048, 33152, 1544, 36880, 49154, 33808, 2114, 4130, 18688, 1096, 529, 1216, 2088, 1104]"
code_n32_k16_cw3_039,train,32,16,16,0.5,3,3598485406,"[161, 1600, 324, 12800, 24577, 148, 37888, 49, 8212, 13312, 134, 4609, 2816, 1792, 4130, 8736, 4114, 16704, 36880, 1568, 1120, 21504, 322, 33312, 8352, 2568, 41984, 530, 52, 4368, 1090, 16641]"
code_n32_k16_cw3_040,test,32,16,16,0.5,3,3598485407,"[2180, 17416, 273, 2624, 140, 4610, 32816, 16402, 1120, 81, 32900, 49184, 521, 33032, 1568, 32864, 1538, 17412, 672, 8210, 35, 8198, 16656, 545, 49664, 17472, 36868, 8712, 16898, 224, 18440, 3136]"
code_n32_k16_cw3_041,validation,32,16,16,0.5,3,3598485408,"[10242, 4168, 385, 12544, 67, 16394, 16417, 28672, 9472, 4225, 57344, 8712, 21504, 1538, 4864, 33800, 176, 1600, 16904, 2084, 16544, 769, 274, 2057, 16404, 37120, 12296, 161, 16404, 832, 8257, 9232]"
code_n32_k16_cw3_042,train,32,16,16,0.5,3,3598485409,"[11264, 8225, 16408, 6145, 4288, 4116, 134, 16404, 8324, 33824, 2113, 2081, 20544, 24592, 529, 44, 259, 530, 1552, 641, 296, 34817, 17412, 2177, 3073, 25088, 784, 1538, 672, 4164, 3088, 2053]"
code_n32_k16_cw3_043,validation,32,16,16,0.5,3,3598485410,"[8768, 265, 22528, 641, 32848, 1033, 9232, 1664, 776, 8202, 36880, 5152, 17024, 2096, 10752, 9472, 1057, 137, 1060, 16432, 140, 37376, 16900, 578, 208, 262, 1153, 5632, 261, 1792, 9248, 32771]"
code_n32_k16_cw3_044,test,32,16,16,0.5,3,3598485411,"[1034, 140, 16912, 608, 8288, 16960, 17410, 16387, 2088, 704, 2816, 2060, 8202, 32801, 8322, 784, 18496, 4368, 8322, 36866, 17472, 4416, 49168, 32898, 2624, 18436, 1544, 20484, 20512, 13, 2096, 8708]"
code_n32_k16_cw3_045,train,32,16,16,0.5,3,3598485412,"[8264, 6160, 1090, 49280, 33808, 545, 578, 16480, 18434, 265, 2072, 16449, 4609, 4226, 324, 4116, 6148, 2308, 25600, 1540, 16520, 32786, 20544, 32804, 2568, 8576, 33025, 33794, 20992, 4353, 16768, 17409]"
code_n32_k16_cw3_046,train,32,16,16,0.5,3,3598485413,"[16898, 16424, 33056, 16898, 16450, 1092, 4368, 17472, 51200, 32928, 1154, 2240, 1288, 41216, 1104, 16390, 69, 32900, 70, 20992, 40964, 3136, 4120, 261, 656, 49216, 8576, 388, 515, 40964, 5136, 16642]"
code_n32_k16_cw3_047,train,32,16,16,0.5,3,3598485414,"[32898, 6148, 32808, 176, 8212, 328, 49184, 38912, 5121, 2120, 200, 32777, 2060, 16387, 3328, 33281, 32864, 41088, 17412, 12304, 578, 2320, 50176, 32771, 1033, 4162, 8321, 7, 36872, 1072, 104, 8210]"
code_n32_k16_cw3_048,test,32,16,16,0.5,3,3598485415,"[32912, 145, 17920, 49168, 392, 4105, 4288, 16449, 1030, 4416, 74, 6160, 2432, 16642, 896, 49216, 32898, 896, 112, 517, 1029, 8705, 5128, 208, 37120, 25600, 17536, 193, 2081, 2120, 592, 32774]"
code_n32_k16_cw3_049,train,32,16,16,0.5,3,3598485416,"[9280, 18433, 4144, 2178, 4132, 2065, 4108, 32778, 224, 5124, 10752, 36872, 16450, 33028, 2336, 608, 36880, 3076, 20488, 43008, 4105, 17424, 161, 1058, 33344, 400, 112, 10244, 280, 8452, 16404, 644]"
code_n32_k16_cw3_050,validation,32,16,16,0.5,3,3598485417,"[2072, 1296, 6656, 16424, 22, 8512, 16387, 8204, 24577, 1552, 1540, 529, 1042, 9220, 4113, 24608, 24592, 8452, 33796, 16449, 4108, 32900, 517, 8464, 43008, 33808, 131, 2058, 49160, 2082, 3088, 3328]"
code_n32_k16_cw3_051,test,32,16,16,0.5,3,3598485418,"[1096, 290, 32840, 8260, 20488, 4192, 2113, 16768, 642, 4102, 5121, 42, 4099, 12304, 8712, 32816, 34832, 5136, 98, 8272, 584, 772, 10272, 32900, 392, 14, 521, 18944, 4228, 8768, 1044, 4640]"
code_n32_k16_cw3_052,train,32,16,16,0.5,3,3598485419,"[280, 32792, 1030, 8736, 6146, 1064, 32834, 8257, 41984, 2058, 9728, 20482, 196, 17920, 4164, 16544, 51200, 4356, 16897, 2060, 67, 262, 17412, 19456, 4480, 19456, 140, 35, 322, 8712, 8352, 70]"
code_n32_k16_cw3_053,test,32,16,16,0.5,3,3598485420,"[33281, 10242, 2060, 386, 580, 32774, 32840, 336, 656, 6145, 1027, 4640, 32900, 16960, 41216, 36868, 33793, 16480, 769, 2144, 32897, 36868, 8321, 578, 3136, 4256, 20496, 8449, 34048, 1600, 1042, 2592]"
code_n32_k16_cw3_054,train,32,16,16,0.5,3,3598485421,"[26624, 784, 6176, 33282, 26624, 8240, 1288, 4624, 56, 276, 268, 16912, 1284, 8450, 16464, 1089, 49184, 6272, 20992, 4102, 161, 9218, 1600, 280, 32836, 38, 9472, 4225, 1288, 34944, 81, 273]"
code_n32_k16_cw3_055,train,32,16,16,0.5,3,3598485422,"[16464, 34818, 5124, 17412, 4162, 2432, 137, 10256, 10368, 138, 34832, 4176, 168, 35840, 33025, 1090, 8449, 16656, 35328, 1282, 2081, 16420, 76, 224, 4864, 24578, 5121, 2177, 8706, 18434, 12800, 26624]"
code_n32_k16_cw3_056,train,32,16,16,0.5,3,3598485423,"[33808, 2072, 8228, 32788, 34304, 16449, 10752, 37, 41472, 22, 5121, 17416, 321, 17424, 33408, 530, 280, 24608, 20736, 4101, 5152, 3136, 8708, 148, 2054, 704, 33028, 70, 289, 137, 161, 1072]"
code_n32_k16_cw3_057,test,32,16,16,0.5,3,3598485424,"[1552, 36866, 32774, 2058, 1058, 280, 388, 24578, 41024, 40964, 33408, 49168, 10272, 34820, 16456, 1408, 16642, 10304, 2306, 2177, 1184, 324, 16394, 8452, 448, 1090, 772, 2576, 36992, 1048, 16897, 8708]"
code_n32_k16_cw3_058,train,32,16,16,0.5,3,3598485425,"[2368, 81, 32777, 176, 11, 2120, 704, 16401, 4736, 8712, 5128, 148, 3080, 16424, 8336, 134, 2096, 704, 88, 12800, 16672, 8706, 194, 8384, 273, 1296, 18560, 4609, 20608, 336, 224, 4161]"
code_n32_k16_cw3_059,train,32,16,16,0.5,3,3598485426,"[545, 33793, 4354, 8324, 24592, 40962, 12320, 26, 28672, 18440, 5152, 1027, 17424, 517, 49, 34048, 648, 2068, 16544, 16464, 6272, 104, 18944, 17152, 1044, 131, 2320, 1041, 1041, 12296, 32792, 1058]"
code_n32_k16_cw3_060,train,32,16,16,0.5,3,3598485427,"[16520, 16656, 8512, 517, 2592, 1408, 36992, 176, 40992, 416, 776, 518, 4360, 37, 40992, 36992, 521, 32802, 261, 2308, 32912, 32848, 12289, 5376, 16390, 4101, 18464, 290, 20608, 24578, 24578, 2084]"
code_n32_k16_cw3_061,test,32,16,16,0.5,3,3598485428,"[16900, 25600, 2096, 2305, 5124, 2576, 33800, 1281, 672, 40964, 322, 3328, 32778, 4116, 4105, 9217, 4116, 1153, 13312, 3073, 49184, 24592, 1033, 10242, 2240, 9218, 2081, 644, 32801, 4288, 13, 37120]"
code_n32_k16_cw3_062,test,32,16,16,0.5,3,3598485429,"[32774, 772, 4226, 34832, 33796, 42, 18436, 1064, 18496, 34820, 5128, 1092, 416, 36866, 161, 137, 146, 16642, 20496, 32833, 32774, 2057, 20488, 8708, 1057, 1034, 32928, 17536, 548, 8209, 4164, 4612]"
code_n32_k16_cw3_063,train,32,16,16,0.5,3,3598485430,"[530, 200, 4616, 608, 40968, 33152, 38, 16904, 35072, 35840, 4480, 6148, 38912, 16450, 22, 5376, 25600, 33920, 36866, 12544, 3328, 8456, 8225, 81, 4624, 100, 32928, 8464, 17412, 8464, 769, 40962]"
code_n32_k16_cw3_064,validation,32,16,16,0.5,3,3598485431,"[8232, 8232, 2068, 7168, 49, 33282, 1568, 17440, 8202, 259, 176, 4354, 8450, 40961, 545, 8288, 1058, 4368, 268, 1408, 280, 2178, 84, 578, 521, 2096, 28, 49168, 6400, 4113, 193, 9248]"
code_n32_k16_cw3_065,train,32,16,16,0.5,3,3598485432,"[8216, 8452, 521, 273, 4108, 2120, 276, 8216, 49168, 8452, 49184, 1042, 28, 274, 36868, 18944, 530, 6145, 8202, 32928, 4256, 9472, 8712, 35, 16464, 20608, 145, 656, 4102, 4640, 1537, 4480]"
code_n32_k16_cw3_066,validation,32,16,16,0.5,3,3598485433,"[168, 769, 49153, 546, 8232, 18448, 8216, 33793, 2113, 2308, 273, 14336, 4113, 1090, 1104, 12290, 548, 5376, 33284, 532, 25600, 67, 1792, 16514, 14336, 262, 1042, 289, 40976, 41024, 49664, 8450]"
code_n32_k16_cw3_067,train,32,16,16,0.5,3,3598485434,"[16641, 32897, 33824, 32834, 49184, 32928, 49160, 33032, 4176, 24608, 388, 2688, 10304, 776, 24577, 49408, 8768, 40968, 32864, 2120, 33344, 2177, 10496, 832, 4256, 38, 49154, 33920, 274, 18448, 32960, 448]"
code_n32_k16_cw3_068,train,32,16,16,0.5,3,3598485435,"[1041, 22528, 33025, 20544, 400, 37120, 17416, 67, 517, 4240, 13, 18448, 4736, 16450, 8260, 280, 2058, 552, 1184, 50, 33793, 224, 18496, 81, 352, 772, 8258, 1041, 578, 1041, 33025, 2114]"
code_n32_k16_cw3_069,validation,32,16,16,0.5,3,3598485436,"[36928, 8232, 644, 2562, 16672, 274, 5122, 546, 5376, 2144, 16544, 8216, 8449, 17410, 33056, 4256, 274, 1153, 33344, 161, 1664, 4354, 2306, 4616, 32774, 8272, 97, 34848, 4256, 2561, 2432, 16516]"
code_n32_k16_cw3_070,train,32,16,16,0.5,3,3598485437,"[8204, 4256, 1034, 38, 800, 24608, 8452, 37, 8322, 261, 2816, 33808, 45056, 2576, 8384, 8321, 8232, 100, 32808, 10304, 5136, 385, 2065, 1092, 36896, 33312, 18434, 24704, 131, 8258, 32792, 36865]"
code_n32_k16_cw3_071,train,32,16,16,0.5,3,3598485438,"[3080, 16404, 32834, 104, 26624, 4640, 1104, 16528, 517, 22, 1036, 32778, 8272, 1408, 8720, 16417, 6400, 8450, 2192, 321, 2178, 38, 9224, 1153, 49408, 5121, 6176, 20488, 32960, 196, 800, 1044]"
code_n32_k16_cw3_072,train,32,16,16,0.5,3,3598485439,"[17410, 32960, 14336, 4384, 280, 33856, 17410, 35328, 162, 4240, 1104, 20992, 8225, 400, 5632, 37120, 16394, 16904, 2562, 4353, 17664, 32801, 36896, 2072, 13, 262, 518, 33088, 3200, 16897, 32771, 5121]"
code_n32_k16_cw3_073,test,32,16,16,0.5,3,3598485440,"[12416, 16396, 146, 8209, 656, 832, 560, 352, 385, 33312, 32804, 548, 289, 273, 4288, 10256, 16516, 1029, 8708, 10242, 10241, 416, 8512, 1288, 16480, 1072, 2072, 16417, 448, 1042, 196, 4105]"
code_n32_k16_cw3_074,validation,32,16,16,0.5,3,3598485441,"[8232, 9218, 2084, 34304, 33028, 4130, 36868, 14, 2208, 2177, 33284, 49168, 517, 34820, 32900, 8201, 518, 196, 1284, 84, 20992, 8216, 32804, 641, 18464, 24584, 5152, 16904, 11264, 16912, 7, 14336]"
code_n32_k16_cw3_075,test,32,16,16,0.5,3,3598485442,"[9728, 16644, 146, 2128, 2144, 8705, 10241, 4256, 12289, 49184, 392, 6152, 8328, 18688, 81, 4480, 8720, 13312, 49168, 194, 4116, 8328, 2144, 16387, 38, 1154, 42, 1600, 49154, 515, 1537, 16402]"
code_n32_k16_cw3_076,train,32,16,16,0.5,3,3598485443,"[168, 17440, 16672, 16408, 8512, 22528, 33284, 400, 8384, 4120, 265, 34944, 18436, 5121, 548, 2184, 2240, 530, 2128, 4612, 3584, 642, 10304, 262, 18688, 24577, 49154, 4240, 1284, 2057, 17152, 49153]"
code_n32_k16_cw3_077,validation,32,16,16,0.5,3,3598485444,"[5136, 40964, 4228, 3074, 772, 76, 21, 577, 8706, 17440, 28, 2592, 208, 34048, 32774, 656, 84, 5124, 4116, 34848, 2180, 34880, 1184, 37120, 4384, 32802, 400, 12292, 4226, 12416, 392, 2072]"
code_n32_k16_cw3_078,train,32,16,16,0.5,3,3598485445,"[1034, 35840, 2053, 40961, 1792, 9248, 49664, 2088, 10752, 8257, 25088, 32960, 324, 261, 2308, 74, 2060, 32801, 296, 10241, 33794, 2320, 8232, 36880, 35840, 296, 32785, 515, 82, 2564, 2561, 776]"
code_n32_k16_cw3_079,train,32,16,16,0.5,3,3598485446,"[7, 515, 20482, 49153, 1092, 37120, 17024, 40992, 16642, 6146, 104, 16576, 8258, 70, 33920, 28, 16464, 8202, 4640, 1281, 17536, 32928, 35, 4672, 4368, 1027, 32778, 18464, 2564, 16513, 4130, 3104]"
code_n32_k16_cw3_080,train,32,16,16,0.5,3,3598485447,"[16528, 49153, 16528, 580, 18496, 2192, 10248, 35072, 296, 4624, 10272, 52, 521, 33312, 4226, 33920, 7, 2065, 642, 26, 8960, 641, 1544, 5632, 5124, 8197, 296, 25600, 518, 1153, 5184, 40964]"
code_n32_k16_cw3_081,test,32,16,16,0.5,3,3598485448,"[4610, 13312, 400, 25600, 33056, 4624, 1027, 26624, 12544, 17410, 4864, 656, 16641, 2114, 49160, 5248, 17024, 1058, 32808, 324, 16544, 49664, 24608, 67, 3104, 33793, 18448, 2178, 8202, 6272, 33032, 40961]"
code_n32_k16_cw3_082,validation,32,16,16,0.5,3,3598485449,"[321, 4168, 37120, 20496, 133, 81, 16396, 17424, 32792, 164, 14336, 4132, 193, 4256, 274, 772, 8195, 16387, 388, 42, 16387, 8240, 16480, 4106, 33800, 292, 35, 4609, 2082, 4616, 9220, 4624]"
code_n32_k16_cw3_083,train,32,16,16,0.5,3,3598485450,"[8202, 9220, 9218, 21504, 5152, 37376, 1120, 9217, 17409, 10244, 17152, 276, 81, 25, 4099, 8450, 1154, 4232, 2057, 1537, 4162, 388, 40962, 16928, 18464, 35072, 28, 2072, 49156, 28672, 4353, 1029]"
code_n32_k16_cw3_084,train,32,16,16,0.5,3,3598485451,"[35328, 24704, 1154, 12320, 36866, 776, 37888, 8197, 8322, 608, 16516, 2054, 35840, 34818, 2060, 49154, 20496, 10304, 32900, 20484, 772, 16408, 1664, 2114, 328, 4192, 336, 16576, 1544, 18560, 33040, 98]"
