row_id,code_id,q_id,split,q,K,z,failure_fraction,rank_z,rank_failure_fraction,mean_residual_size,mean_ambiguity_dim
code_n32_k16_cw3_011_q00,code_n32_k16_cw3_011,q00,train,0.18,128,3,0.0234375,0,0.0,0.1328125,0.0
code_n32_k16_cw3_011_q01,code_n32_k16_cw3_011,q01,train,0.24,128,15,0.1171875,6,0.046875,0.921875,0.0546875
code_n32_k16_cw3_011_q02,code_n32_k16_cw3_011,q02,train,0.3,128,35,0.2734375,12,0.09375,1.921875,0.109375
code_n32_k16_cw3_011_q03,code_n32_k16_cw3_011,q03,train,0.36,128,60,0.46875,26,0.203125,4.2890625,0.265625
code_n32_k16_cw3_012_q00,code_n32_k16_cw3_012,q00,train,0.18,128,5,0.0390625,3,0.0234375,0.1015625,0.0234375
code_n32_k16_cw3_012_q01,code_n32_k16_cw3_012,q01,train,0.24,128,18,0.140625,12,0.09375,0.578125,0.09375
code_n32_k16_cw3_012_q02,code_n32_k16_cw3_012,q02,train,0.3,128,40,0.3125,21,0.1640625,2.328125,0.1953125
code_n32_k16_cw3_012_q03,code_n32_k16_cw3_012,q03,train,0.36,128,63,0.4921875,45,0.3515625,4.203125,0.46875
code_n32_k16_cw3_013_q00,code_n32_k16_cw3_013,q00,train,0.18,128,12,0.09375,8,0.0625,0.4140625,0.0625
code_n32_k16_cw3_013_q01,code_n32_k16_cw3_013,q01,train,0.24,128,27,0.2109375,13,0.1015625,1.21875,0.125
code_n32_k16_cw3_013_q02,code_n32_k16_cw3_013,q02,train,0.3,128,37,0.2890625,16,0.125,2.2734375,0.140625
code_n32_k16_cw3_013_q03,code_n32_k16_cw3_013,q03,train,0.36,128,70,0.546875,38,0.296875,4.65625,0.359375
code_n32_k16_cw3_014_q00,code_n32_k16_cw3_014,q00,train,0.18,128,10,0.078125,5,0.0390625,0.234375,0.0390625
code_n32_k16_cw3_014_q01,code_n32_k16_cw3_014,q01,train,0.24,128,26,0.203125,16,0.125,1.015625,0.125
code_n32_k16_cw3_014_q02,code_n32_k16_cw3_014,q02,train,0.3,128,48,0.375,24,0.1875,2.515625,0.203125
code_n32_k16_cw3_014_q03,code_n32_k16_cw3_014,q03,train,0.36,128,83,0.6484375,54,0.421875,5.328125,0.6171875
code_n32_k16_cw3_015_q00,code_n32_k16_cw3_015,q00,train,0.18,128,5,0.0390625,2,0.015625,0.3125,0.015625
code_n32_k16_cw3_015_q01,code_n32_k16_cw3_015,q01,train,0.24,128,6,0.046875,1,0.0078125,0.34375,0.0078125
code_n32_k16_cw3_015_q02,code_n32_k16_cw3_015,q02,train,0.3,128,24,0.1875,14,0.109375,2.0078125,0.1875
code_n32_k16_cw3_015_q03,code_n32_k16_cw3_015,q03,train,0.36,128,53,0.4140625,20,0.15625,4.1796875,0.203125
code_n32_k16_cw3_016_q00,code_n32_k16_cw3_016,q00,validation,0.18,128,10,0.078125,10,0.078125,0.21875,0.078125
code_n32_k16_cw3_016_q01,code_n32_k16_cw3_016,q01,validation,0.24,128,23,0.1796875,16,0.125,0.8984375,0.1328125
code_n32_k16_cw3_016_q02,code_n32_k16_cw3_016,q02,validation,0.3,128,43,0.3359375,23,0.1796875,2.0390625,0.1953125
code_n32_k16_cw3_016_q03,code_n32_k16_cw3_016,q03,validation,0.36,128,71,0.5546875,48,0.375,4.734375,0.5625
code_n32_k16_cw3_017_q00,code_n32_k16_cw3_017,q00,train,0.18,128,6,0.046875,5,0.0390625,0.140625,0.0390625
code_n32_k16_cw3_017_q01,code_n32_k16_cw3_017,q01,train,0.24,128,17,0.1328125,10,0.078125,0.734375,0.078125
code_n32_k16_cw3_017_q02,code_n32_k16_cw3_017,q02,train,0.3,128,39,0.3046875,25,0.1953125,2.2109375,0.21875
code_n32_k16_cw3_017_q03,code_n32_k16_cw3_017,q03,train,0.36,128,52,0.40625,38,0.296875,4.09375,0.3828125
code_n32_k16_cw3_018_q00,code_n32_k16_cw3_018,q00,train,0.18,128,7,0.0546875,4,0.03125,0.234375,0.03125
code_n32_k16_cw3_018_q01,code_n32_k16_cw3_018,q01,train,0.24,128,16,0.125,9,0.0703125,0.671875,0.0703125
code_n32_k16_cw3_018_q02,code_n32_k16_cw3_018,q02,train,0.3,128,48,0.375,26,0.203125,2.828125,0.2421875
code_n32_k16_cw3_018_q03,code_n32_k16_cw3_018,q03,train,0.36,128,70,0.546875,36,0.28125,4.59375,0.3984375
code_n32_k16_cw3_019_q00,code_n32_k16_cw3_019,q00,train,0.18,128,17,0.1328125,12,0.09375,0.359375,0.09375
code_n32_k16_cw3_019_q01,code_n32_k16_cw3_019,q01,train,0.24,128,29,0.2265625,19,0.1484375,0.859375,0.15625
code_n32_k16_cw3_019_q02,code_n32_k16_cw3_019,q02,train,0.3,128,48,0.375,31,0.2421875,2.0703125,0.28125
code_n32_k16_cw3_019_q03,code_n32_k16_cw3_019,q03,train,0.36,128,78,0.609375,51,0.3984375,4.609375,0.53125
code_n32_k16_cw3_020_q00,code_n32_k16_cw3_020,q00,test,0.18,128,5,0.0390625,2,0.015625,0.21875,0.015625
code_n32_k16_cw3_020_q01,code_n32_k16_cw3_020,q01,test,0.24,128,16,0.125,2,0.015625,0.828125,0.015625
code_n32_k16_cw3_020_q02,code_n32_k16_cw3_020,q02,test,0.3,128,30,0.234375,11,0.0859375,1.90625,0.1015625
code_n32_k16_cw3_020_q03,code_n32_k16_cw3_020,q03,test,0.36,128,71,0.5546875,33,0.2578125,5.2421875,0.3515625
code_n32_k16_cw3_021_q00,code_n32_k16_cw3_021,q00,validation,0.18,128,10,0.078125,6,0.046875,0.296875,0.046875
code_n32_k16_cw3_021_q01,code_n32_k16_cw3_021,q01,validation,0.24,128,19,0.1484375,12,0.09375,0.6875,0.09375
code_n32_k16_cw3_021_q02,code_n32_k16_cw3_021,q02,validation,0.3,128,52,0.40625,26,0.203125,2.625,0.25
code_n32_k16_cw3_021_q03,code_n32_k16_cw3_021,q03,validation,0.36,128,55,0.4296875,39,0.3046875,3.2578125,0.3984375
code_n32_k16_cw3_022_q00,code_n32_k16_cw3_022,q00,train,0.18,128,13,0.1015625,11,0.0859375,0.2890625,0.0859375
code_n32_k16_cw3_022_q01,code_n32_k16_cw3_022,q01,train,0.24,128,27,0.2109375,17,0.1328125,1.046875,0.1484375
code_n32_k16_cw3_022_q02,code_n32_k16_cw3_022,q02,train,0.3,128,49,0.3828125,28,0.21875,2.4375,0.234375
code_n32_k16_cw3_022_q03,code_n32_k16_cw3_022,q03,train,0.36,128,74,0.578125,50,0.390625,4.390625,0.515625
code_n32_k16_cw3_023_q00,code_n32_k16_cw3_023,q00,train,0.18,128,2,0.015625,1,0.0078125,0.09375,0.0078125
code_n32_k16_cw3_023_q01,code_n32_k16_cw3_023,q01,train,0.24,128,7,0.0546875,0,0.0,0.3359375,0.0
code_n32_k16_cw3_023_q02,code_n32_k16_cw3_023,q02,train,0.3,128,30,0.234375,12,0.09375,2.171875,0.140625
code_n32_k16_cw3_023_q03,code_n32_k16_cw3_023,q03,train,0.36,128,51,0.3984375,15,0.1171875,3.7421875,0.1640625
code_n32_k16_cw3_024_q00,code_n32_k16_cw3_024,q00,test,0.18,128,7,0.0546875,6,0.046875,0.1640625,0.046875
code_n32_k16_cw3_024_q01,code_n32_k16_cw3_024,q01,test,0.24,128,15,0.1171875,10,0.078125,0.5625,0.078125
code_n32_k16_cw3_024_q02,code_n32_k16_cw3_024,q02,test,0.3,128,37,0.2890625,14,0.109375,1.8515625,0.125
code_n32_k16_cw3_024_q03,code_n32_k16_cw3_024,q03,test,0.36,128,58,0.453125,36,0.28125,4.15625,0.359375
code_n32_k16_cw3_025_q00,code_n32_k16_cw3_025,q00,train,0.18,128,4,0.03125,1,0.0078125,0.1796875,0.0078125
code_n32_k16_cw3_025_q01,code_n32_k16_cw3_025,q01,train,0.24,128,20,0.15625,6,0.046875,0.9375,0.046875
code_n32_k16_cw3_025_q02,code_n32_k16_cw3_025,q02,train,0.3,128,48,0.375,18,0.140625,2.71875,0.171875
code_n32_k16_cw3_025_q03,code_n32_k16_cw3_025,q03,train,0.36,128,67,0.5234375,29,0.2265625,4.75,0.328125
code_n32_k16_cw3_026_q00,code_n32_k16_cw3_026,q00,test,0.18,128,7,0.0546875,6,0.046875,0.2109375,0.046875
code_n32_k16_cw3_026_q01,code_n32_k16_cw3_026,q01,test,0.24,128,19,0.1484375,13,0.1015625,0.9375,0.1171875
code_n32_k16_cw3_026_q02,code_n32_k16_cw3_026,q02,test,0.3,128,35,0.2734375,22,0.171875,2.015625,0.1953125
code_n32_k16_cw3_026_q03,code_n32_k16_cw3_026,q03,test,0.36,128,74,0.578125,49,0.3828125,4.8828125,0.5078125
code_n32_k16_cw3_027_q00,code_n32_k16_cw3_027,q00,validation,0.18,128,4,0.03125,3,0.0234375,0.1640625,0.0234375
code_n32_k16_cw3_027_q01,code_n32_k16_cw3_027,q01,validation,0.24,128,16,0.125,11,0.0859375,0.6171875,0.09375
code_n32_k16_cw3_027_q02,code_n32_k16_cw3_027,q02,validation,0.3,128,43,0.3359375,23,0.1796875,2.453125,0.203125
code_n32_k16_cw3_027_q03,code_n32_k16_cw3_027,q03,validation,0.36,128,69,0.5390625,39,0.3046875,4.7734375,0.40625
code_n32_k16_cw3_028_q00,code_n32_k16_cw3_028,q00,train,0.18,128,5,0.0390625,3,0.0234375,0.1328125,0.0234375
code_n32_k16_cw3_028_q01,code_n32_k16_cw3_028,q01,train,0.24,128,27,0.2109375,14,0.109375,0.9140625,0.109375
code_n32_k16_cw3_028_q02,code_n32_k16_cw3_028,q02,train,0.3,128,44,0.34375,25,0.1953125,1.96875,0.203125
code_n32_k16_cw3_028_q03,code_n32_k16_cw3_028,q03,train,0.36,128,76,0.59375,47,0.3671875,5.171875,0.4609375
code_n32_k16_cw3_029_q00,code_n32_k16_cw3_029,q00,train,0.18,128,3,0.0234375,1,0.0078125,0.109375,0.0078125
code_n32_k16_cw3_029_q01,code_n32_k16_cw3_029,q01,train,0.24,128,24,0.1875,10,0.078125,0.96875,0.0859375
code_n32_k16_cw3_029_q02,code_n32_k16_cw3_029,q02,train,0.3,128,46,0.359375,32,0.25,2.21875,0.2734375
code_n32_k16_cw3_029_q03,code_n32_k16_cw3_029,q03,train,0.36,128,66,0.515625,41,0.3203125,4.9921875,0.4296875
code_n32_k16_cw3_030_q00,code_n32_k16_cw3_030,q00,test,0.18,128,7,0.0546875,4,0.03125,0.25,0.0390625
code_n32_k16_cw3_030_q01,code_n32_k16_cw3_030,q01,test,0.24,128,19,0.1484375,13,0.1015625,0.7109375,0.1015625
code_n32_k16_cw3_030_q02,code_n32_k16_cw3_030,q02,test,0.3,128,37,0.2890625,18,0.140625,1.96875,0.1484375
code_n32_k16_cw3_030_q03,code_n32_k16_cw3_030,q03,test,0.36,128,68,0.53125,31,0.2421875,3.8125,0.3203125
code_n32_k16_cw3_031_q00,code_n32_k16_cw3_031,q00,train,0.18,128,7,0.0546875,4,0.03125,0.1953125,0.03125
code_n32_k16_cw3_031_q01,code_n32_k16_cw3_031,q01,train,0.24,128,24,0.1875,14,0.109375,0.875,0.109375
code_n32_k16_cw3_031_q02,code_n32_k16_cw3_031,q02,train,0.3,128,46,0.359375,24,0.1875,2.09375,0.203125
code_n32_k16_cw3_031_q03,code_n32_k16_cw3_031,q03,train,0.36,128,58,0.453125,35,0.2734375,3.5625,0.359375
code_n32_k16_cw3_032_q00,code_n32_k16_cw3_032,q00,validation,0.18,128,1,0.0078125,0,0.0,0.0390625,0.0
code_n32_k16_cw3_032_q01,code_n32_k16_cw3_032,q01,validation,0.24,128,9,0.0703125,4,0.03125,0.5234375,0.03125
code_n32_k16_cw3_032_q02,code_n32_k16_cw3_032,q02,validation,0.3,128,30,0.234375,9,0.0703125,1.8046875,0.078125
code_n32_k16_cw3_032_q03,code_n32_k16_cw3_032,q03,validation,0.36,128,48,0.375,19,0.1484375,3.625,0.15625
code_n32_k16_cw3_033_q00,code_n32_k16_cw3_033,q00,train,0.18,128,6,0.046875,0,0.0,0.140625,0.0
code_n32_k16_cw3_033_q01,code_n32_k16_cw3_033,q01,train,0.24,128,16,0.125,8,0.0625,0.828125,0.0859375
code_n32_k16_cw3_033_q02,code_n32_k16_cw3_033,q02,train,0.3,128,42,0.328125,12,0.09375,2.3671875,0.109375
code_n32_k16_cw3_033_q03,code_n32_k16_cw3_033,q03,train,0.36,128,62,0.484375,32,0.25,4.171875,0.3671875
code_n32_k16_cw3_034_q00,code_n32_k16_cw3_034,q00,test,0.18,128,2,0.015625,0,0.0,0.0703125,0.0
code_n32_k16_cw3_034_q01,code_n32_k16_cw3_034,q01,test,0.24,128,13,0.1015625,5,0.0390625,0.6171875,0.0390625
code_n32_k16_cw3_034_q02,code_n32_k16_cw3_034,q02,test,0.3,128,32,0.25,12,0.09375,1.828125,0.09375
code_n32_k16_cw3_034_q03,code_n32_k16_cw3_034,q03,test,0.36,128,66,0.515625,30,0.234375,5.1484375,0.3515625
code_n32_k16_cw3_035_q00,code_n32_k16_cw3_035,q00,test,0.18,128,1,0.0078125,0,0.0,0.03125,0.0
code_n32_k16_cw3_035_q01,code_n32_k16_cw3_035,q01,test,0.24,128,15,0.1171875,4,0.03125,0.6484375,0.03125
code_n32_k16_cw3_035_q02,code_n32_k16_cw3_035,q02,test,0.3,128,28,0.21875,12,0.09375,1.8359375,0.125
code_n32_k16_cw3_035_q03,code_n32_k16_cw3_035,q03,test,0.36,128,76,0.59375,45,0.3515625,5.984375,0.546875
code_n32_k16_cw3_036_q00,code_n32_k16_cw3_036,q00,validation,0.18,128,8,0.0625,5,0.0390625,0.21875,0.0390625
code_n32_k16_cw3_036_q01,code_n32_k16_cw3_036,q01,validation,0.24,128,19,0.1484375,13,0.1015625,0.6796875,0.109375
code_n32_k16_cw3_036_q02,code_n32_k16_cw3_036,q02,validation,0.3,128,31,0.2421875,20,0.15625,1.796875,0.1796875
code_n32_k16_cw3_036_q03,code_n32_k16_cw3_036,q03,validation,0.36,128,56,0.4375,33,0.2578125,3.9140625,0.3125
code_n32_k16_cw3_037_q00,code_n32_k16_cw3_037,q00,train,0.18,128,7,0.0546875,5,0.0390625,0.1484375,0.0390625
code_n32_k16_cw3_037_q01,code_n32_k16_cw3_037,q01,train,0.24,128,27,0.2109375,9,0.0703125,1.09375,0.0703125
code_n32_k16_cw3_037_q02,code_n32_k16_cw3_037,q02,train,0.3,128,45,0.3515625,23,0.1796875,2.625,0.234375
code_n32_k16_cw3_037_q03,code_n32_k16_cw3_037,q03,train,0.36,128,70,0.546875,48,0.375,4.84375,0.5546875
code_n32_k16_cw3_038_q00,code_n32_k16_cw3_038,q00,train,0.18,128,8,0.0625,5,0.0390625,0.4140625,0.0390625
code_n32_k16_cw3_038_q01,code_n32_k16_cw3_038,q01,train,0.24,128,20,0.15625,6,0.046875,1.0859375,0.0546875
code_n32_k16_cw3_038_q02,code_n32_k16_cw3_038,q02,train,0.3,128,40,0.3125,22,0.171875,2.65625,0.2578125
code_n32_k16_cw3_038_q03,code_n32_k16_cw3_038,q03,train,0.36,128,65,0.5078125,37,0.2890625,4.7734375,0.453125
code_n32_k16_cw3_039_q00,code_n32_k16_cw3_039,q00,train,0.18,128,6,0.046875,4,0.03125,0.15625,0.03125
code_n32_k16_cw3_039_q01,code_n32_k16_cw3_039,q01,train,0.24,128,16,0.125,9,0.0703125,0.6796875,0.0703125
code_n32_k16_cw3_039_q02,code_n32_k16_cw3_039,q02,train,0.3,128,40,0.3125,22,0.171875,2.1953125,0.1796875
code_n32_k16_cw3_039_q03,code_n32_k16_cw3_039,q03,train,0.36,128,57,0.4453125,29,0.2265625,3.75,0.2734375
