graph_id,split,n,e0,kappa0,tau_stratum,tau0,log_tau0,seed,edges
g_n24_e72_k2_mid_07,validation,24,72,2,mid,1496392909865320,34.94183388026335,1562888588,"[[0, 2], [0, 4], [0, 5], [0, 8], [0, 9], [0, 10], [0, 16], [1, 5], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [2, 6], [2, 7], [2, 11], [3, 4], [3, 7], [3, 8], [3, 9], [3, 11], [4, 5], [4, 8], [4, 11], [5, 6], [5, 7], [5, 8], [5, 10], [5, 11], [5, 23], [6, 9], [6, 10], [6, 11], [7, 9], [7, 11], [8, 10], [9, 10], [12, 13], [12, 14], [12, 15], [12, 18], [12, 22], [13, 14], [13, 15], [13, 18], [13, 22], [13, 23], [14, 16], [14, 18], [14, 19], [14, 21], [15, 16], [15, 18], [15, 20], [15, 22], [15, 23], [16, 17], [16, 18], [16, 19], [16, 22], [16, 23], [17, 18], [17, 19], [17, 20], [17, 21], [17, 22], [17, 23], [18, 20], [18, 23], [19, 23], [20, 22], [22, 23]]"
g_n24_e72_k2_mid_08,train,24,72,2,mid,1498289780189296,34.94310070601685,1562888606,"[[0, 1], [0, 4], [0, 5], [0, 6], [0, 8], [0, 9], [0, 10], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [2, 10], [2, 11], [3, 7], [3, 8], [3, 9], [3, 21], [4, 6], [4, 8], [4, 9], [4, 10], [4, 11], [4, 19], [5, 6], [5, 7], [5, 10], [6, 7], [6, 11], [7, 8], [7, 11], [8, 9], [8, 10], [8, 11], [9, 10], [9, 11], [10, 11], [12, 14], [12, 17], [12, 19], [12, 22], [13, 17], [13, 20], [13, 21], [13, 22], [14, 16], [14, 17], [14, 18], [14, 19], [14, 20], [14, 23], [15, 18], [15, 20], [15, 22], [15, 23], [16, 17], [16, 18], [16, 20], [16, 23], [17, 18], [17, 21], [17, 22], [17, 23], [18, 20], [18, 21], [18, 23], [19, 20], [20, 21], [20, 22], [20, 23], [21, 22], [22, 23]]"
g_n24_e72_k2_mid_09,train,24,72,2,mid,1514903988892467,34.954128458195484,1562888611,"[[0, 1], [0, 5], [0, 8], [1, 2], [1, 5], [1, 8], [1, 9], [1, 10], [2, 3], [2, 5], [2, 6], [2, 7], [2, 8], [3, 4], [3, 6], [3, 7], [3, 8], [3, 11], [4, 6], [4, 8], [4, 9], [4, 10], [4, 11], [5, 7], [5, 8], [5, 9], [5, 11], [5, 22], [6, 7], [6, 8], [6, 10], [6, 11], [7, 8], [7, 9], [8, 23], [9, 10], [9, 11], [12, 13], [12, 14], [12, 15], [12, 16], [12, 17], [13, 14], [13, 15], [13, 16], [13, 18], [13, 19], [13, 21], [13, 23], [14, 18], [14, 19], [15, 16], [15, 20], [15, 23], [16, 18], [16, 19], [16, 20], [16, 21], [16, 22], [16, 23], [17, 18], [17, 20], [17, 21], [18, 20], [18, 21], [18, 22], [18, 23], [19, 20], [19, 21], [19, 23], [20, 21], [22, 23]]"
g_n24_e72_k2_high_10,validation,24,72,2,high,2285019589310501,35.36515099222251,1562888591,"[[0, 1], [0, 3], [0, 7], [0, 8], [1, 3], [1, 6], [1, 9], [1, 11], [2, 3], [2, 4], [2, 6], [2, 10], [2, 11], [3, 5], [3, 10], [4, 5], [4, 6], [4, 7], [4, 8], [4, 9], [4, 11], [5, 8], [5, 10], [5, 11], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [7, 8], [7, 11], [8, 9], [8, 10], [9, 10], [9, 11], [10, 23], [11, 19], [12, 13], [12, 14], [12, 16], [12, 19], [12, 21], [12, 22], [13, 16], [13, 17], [13, 18], [13, 19], [13, 21], [14, 16], [14, 17], [14, 20], [14, 21], [14, 23], [15, 17], [15, 18], [15, 20], [15, 21], [15, 22], [15, 23], [16, 18], [16, 20], [16, 22], [16, 23], [17, 18], [17, 19], [17, 21], [17, 23], [18, 19], [18, 22], [18, 23], [19, 22], [19, 23]]"
g_n24_e72_k2_high_11,train,24,72,2,high,2354694821004966,35.39518752629819,1562888614,"[[0, 1], [0, 3], [0, 5], [0, 7], [0, 8], [1, 2], [1, 4], [1, 6], [1, 8], [1, 9], [1, 10], [2, 5], [2, 7], [2, 8], [2, 9], [3, 4], [3, 7], [3, 9], [3, 11], [4, 5], [4, 6], [4, 10], [4, 11], [5, 7], [5, 9], [5, 11], [5, 13], [6, 7], [6, 8], [6, 9], [6, 18], [7, 11], [8, 9], [8, 10], [9, 10], [9, 11], [10, 11], [12, 13], [12, 14], [12, 15], [12, 18], [12, 20], [12, 21], [12, 23], [13, 14], [13, 17], [13, 18], [14, 15], [14, 16], [14, 17], [14, 21], [14, 23], [15, 18], [15, 19], [15, 22], [15, 23], [16, 17], [16, 18], [16, 21], [16, 23], [17, 18], [17, 20], [17, 21], [17, 22], [18, 19], [18, 21], [18, 22], [19, 20], [20, 21], [20, 23], [21, 22], [22, 23]]"
g_n24_e72_k2_high_12,train,24,72,2,high,2569893392985302,35.48264081162876,1562888642,"[[0, 1], [0, 3], [0, 6], [0, 8], [0, 9], [0, 11], [1, 2], [1, 3], [1, 6], [1, 7], [1, 10], [2, 5], [2, 7], [2, 9], [2, 10], [2, 11], [3, 5], [3, 8], [3, 9], [3, 11], [4, 6], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [5, 7], [5, 11], [6, 7], [6, 8], [6, 11], [7, 11], [8, 9], [8, 10], [8, 17], [9, 10], [11, 21], [12, 13], [12, 14], [12, 16], [12, 17], [12, 18], [12, 20], [12, 22], [13, 14], [13, 18], [13, 19], [13, 20], [13, 22], [14, 15], [14, 17], [14, 19], [14, 20], [14, 21], [14, 22], [14, 23], [15, 17], [15, 19], [15, 20], [15, 21], [15, 23], [16, 17], [16, 19], [16, 21], [16, 22], [17, 20], [17, 22], [18, 19], [18, 23], [19, 22], [21, 23], [22, 23]]"
g_n24_e72_k2_high_13,train,24,72,2,high,2574492316233198,35.484428750843655,1562888604,"[[0, 2], [0, 3], [0, 5], [0, 6], [0, 9], [0, 11], [0, 13], [1, 2], [1, 3], [1, 4], [1, 7], [1, 8], [1, 10], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [3, 6], [3, 8], [3, 9], [3, 10], [4, 5], [4, 6], [4, 10], [4, 11], [5, 8], [5, 9], [5, 10], [5, 18], [6, 7], [6, 8], [7, 8], [7, 10], [7, 11], [8, 10], [9, 11], [12, 13], [12, 16], [12, 21], [12, 22], [12, 23], [13, 15], [13, 16], [13, 20], [13, 21], [13, 22], [13, 23], [14, 15], [14, 16], [14, 17], [14, 18], [14, 19], [14, 23], [15, 17], [15, 19], [15, 21], [15, 22], [16, 17], [16, 18], [16, 22], [16, 23], [17, 18], [17, 19], [17, 20], [17, 23], [18, 19], [18, 21], [18, 22], [19, 22], [20, 21], [21, 23]]"
g_n24_e72_k2_high_14,test,24,72,2,high,2675397025309590,35.522874184921875,1562888599,"[[0, 2], [0, 3], [0, 5], [0, 6], [0, 8], [0, 10], [0, 11], [0, 14], [1, 3], [1, 4], [1, 6], [1, 10], [1, 11], [2, 5], [2, 8], [2, 9], [2, 10], [2, 11], [3, 4], [3, 6], [3, 7], [3, 10], [3, 11], [3, 21], [4, 7], [4, 8], [4, 9], [5, 10], [5, 11], [6, 8], [6, 9], [7, 8], [7, 9], [7, 11], [8, 9], [8, 10], [10, 11], [12, 14], [12, 15], [12, 17], [12, 18], [12, 20], [13, 14], [13, 16], [13, 18], [13, 20], [13, 21], [14, 20], [14, 22], [14, 23], [15, 17], [15, 19], [15, 20], [15, 21], [15, 23], [16, 17], [16, 18], [16, 19], [16, 22], [16, 23], [17, 19], [17, 20], [17, 21], [18, 19], [18, 21], [18, 22], [19, 21], [19, 23], [20, 22], [20, 23], [21, 22], [21, 23]]"
g_n24_e72_k3_low_00,validation,24,72,3,low,1358556154065787,34.84519887928538,1563888610,"[[0, 2], [0, 6], [0, 11], [1, 3], [1, 5], [1, 6], [1, 8], [1, 10], [1, 11], [1, 15], [2, 4], [2, 5], [2, 6], [2, 8], [2, 10], [3, 8], [3, 10], [3, 19], [4, 5], [4, 7], [4, 8], [5, 6], [5, 7], [5, 8], [5, 9], [5, 11], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [7, 8], [7, 14], [8, 9], [8, 11], [9, 10], [10, 11], [12, 14], [12, 17], [12, 19], [13, 15], [13, 19], [13, 21], [13, 22], [13, 23], [14, 15], [14, 16], [14, 17], [14, 19], [14, 20], [14, 22], [14, 23], [15, 16], [15, 18], [15, 19], [15, 21], [15, 22], [16, 18], [16, 21], [16, 22], [16, 23], [17, 18], [18, 19], [18, 20], [18, 21], [19, 21], [19, 22], [20, 22], [20, 23], [21, 22], [21, 23], [22, 23]]"
g_n24_e72_k3_low_01,test,24,72,3,low,1433901925179840,34.899175742266564,1563888603,"[[0, 2], [0, 4], [0, 6], [0, 7], [0, 8], [0, 9], [0, 11], [0, 15], [1, 2], [1, 4], [1, 6], [1, 8], [1, 11], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [2, 17], [3, 5], [3, 7], [3, 8], [3, 16], [4, 5], [4, 6], [4, 8], [4, 9], [4, 11], [5, 9], [6, 9], [7, 8], [7, 10], [9, 10], [9, 11], [12, 13], [12, 14], [12, 15], [12, 16], [12, 17], [12, 19], [12, 21], [13, 14], [13, 16], [13, 18], [13, 19], [13, 20], [13, 22], [14, 16], [14, 17], [14, 18], [14, 19], [14, 21], [14, 22], [15, 17], [15, 18], [15, 20], [15, 22], [15, 23], [16, 17], [16, 19], [16, 21], [16, 22], [17, 18], [17, 19], [17, 20], [18, 23], [19, 20], [19, 22], [22, 23]]"
g_n24_e72_k3_low_02,train,24,72,3,low,1440574470707528,34.90381836693533,1563888586,"[[0, 2], [0, 9], [0, 10], [0, 12], [1, 2], [1, 3], [1, 4], [1, 6], [1, 7], [1, 10], [1, 11], [2, 3], [2, 5], [2, 6], [2, 9], [3, 5], [3, 6], [3, 7], [3, 9], [3, 10], [4, 5], [4, 6], [4, 7], [4, 8], [4, 10], [4, 11], [4, 17], [5, 6], [5, 10], [6, 9], [7, 10], [8, 9], [8, 10], [9, 10], [9, 11], [10, 11], [10, 22], [12, 13], [12, 14], [12, 15], [12, 16], [12, 17], [12, 19], [12, 20], [12, 22], [13, 14], [13, 15], [13, 16], [13, 17], [13, 19], [13, 20], [13, 21], [13, 22], [13, 23], [14, 16], [14, 20], [14, 22], [14, 23], [15, 20], [15, 21], [15, 23], [16, 18], [17, 21], [18, 21], [18, 23], [19, 20], [19, 22], [20, 21], [20, 22], [21, 22], [21, 23], [22, 23]]"
g_n24_e72_k3_low_03,train,24,72,3,low,1537791563612295,34.969123732500584,1563888625,"[[0, 2], [0, 4], [0, 8], [0, 9], [1, 3], [1, 4], [1, 8], [1, 9], [1, 11], [2, 4], [2, 8], [2, 9], [2, 11], [3, 4], [3, 5], [3, 10], [3, 11], [4, 6], [4, 7], [4, 8], [4, 11], [5, 6], [5, 7], [5, 11], [5, 14], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [7, 11], [8, 9], [8, 11], [9, 11], [10, 11], [10, 21], [11, 23], [12, 15], [12, 17], [12, 18], [12, 19], [12, 20], [12, 21], [12, 22], [13, 14], [13, 18], [13, 21], [13, 23], [14, 15], [14, 16], [14, 19], [14, 21], [14, 22], [14, 23], [15, 16], [15, 17], [15, 18], [15, 20], [15, 23], [16, 18], [16, 21], [17, 18], [17, 20], [17, 21], [17, 23], [18, 21], [18, 23], [19, 20], [19, 21], [20, 21], [21, 23], [22, 23]]"
g_n24_e72_k3_low_04,train,24,72,3,low,1619087740403410,35.02063926233378,1563888632,"[[0, 2], [0, 3], [0, 5], [0, 6], [0, 7], [0, 8], [0, 11], [1, 6], [1, 7], [1, 8], [1, 10], [2, 4], [2, 5], [2, 6], [2, 8], [2, 9], [2, 10], [3, 5], [3, 10], [4, 5], [4, 7], [4, 8], [4, 10], [5, 6], [5, 7], [5, 8], [5, 10], [5, 11], [6, 7], [6, 9], [8, 9], [8, 10], [8, 11], [8, 19], [9, 11], [9, 22], [11, 13], [12, 13], [12, 18], [12, 19], [12, 22], [12, 23], [13, 15], [13, 17], [13, 19], [13, 22], [14, 15], [14, 16], [14, 17], [14, 18], [14, 19], [14, 21], [14, 22], [15, 16], [15, 18], [15, 19], [15, 21], [15, 23], [16, 17], [16, 18], [16, 19], [16, 20], [16, 21], [16, 22], [17, 19], [18, 19], [18, 22], [18, 23], [19, 23], [20, 22], [20, 23], [22, 23]]"
g_n24_e72_k3_mid_05,train,24,72,3,mid,2536094395032676,35.46940165280898,1563888639,"[[0, 1], [0, 2], [0, 4], [0, 5], [0, 6], [0, 8], [0, 10], [0, 11], [1, 2], [1, 6], [1, 8], [1, 10], [1, 11], [2, 4], [2, 6], [3, 7], [3, 8], [3, 9], [3, 10], [3, 11], [4, 9], [4, 10], [5, 7], [5, 9], [5, 10], [6, 8], [6, 9], [6, 11], [7, 8], [7, 10], [7, 11], [7, 12], [8, 9], [8, 21], [9, 11], [10, 11], [10, 23], [12, 13], [12, 15], [12, 17], [12, 18], [12, 20], [13, 14], [13, 15], [13, 17], [13, 18], [13, 19], [14, 15], [14, 16], [14, 17], [14, 18], [14, 19], [14, 22], [14, 23], [15, 18], [15, 19], [15, 20], [15, 21], [15, 22], [16, 22], [16, 23], [17, 19], [17, 20], [17, 21], [17, 22], [17, 23], [18, 21], [18, 22], [18, 23], [19, 23], [20, 22], [20, 23]]"
g_n24_e72_k3_mid_06,train,24,72,3,mid,2536322539912701,35.46949160790656,1563888600,"[[0, 1], [0, 3], [0, 4], [0, 6], [0, 8], [0, 9], [0, 22], [1, 2], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [2, 4], [2, 5], [2, 6], [2, 7], [2, 9], [3, 7], [3, 10], [3, 11], [4, 8], [4, 9], [4, 10], [4, 11], [5, 9], [5, 10], [6, 7], [6, 9], [6, 10], [7, 8], [7, 9], [7, 11], [7, 14], [8, 9], [8, 11], [8, 18], [12, 13], [12, 15], [12, 16], [12, 17], [12, 20], [12, 21], [12, 22], [12, 23], [13, 14], [13, 16], [13, 18], [13, 19], [13, 20], [13, 21], [13, 22], [13, 23], [14, 16], [14, 19], [14, 20], [14, 22], [15, 16], [15, 20], [16, 17], [16, 18], [16, 19], [17, 18], [17, 21], [17, 22], [18, 19], [18, 20], [19, 23], [20, 21], [21, 22], [21, 23], [22, 23]]"
g_n24_e72_k3_mid_07,train,24,72,3,mid,2545488829538100,35.47309910094393,1563888597,"[[0, 2], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [1, 3], [1, 5], [1, 7], [1, 9], [1, 10], [1, 11], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 9], [2, 10], [2, 11], [3, 9], [3, 11], [3, 15], [4, 7], [4, 10], [4, 11], [5, 7], [5, 11], [5, 20], [6, 8], [6, 11], [7, 8], [7, 9], [8, 9], [8, 10], [9, 11], [11, 21], [12, 15], [12, 16], [12, 18], [12, 20], [12, 21], [12, 23], [13, 14], [13, 18], [13, 19], [13, 22], [13, 23], [14, 16], [14, 20], [15, 16], [15, 17], [15, 18], [15, 19], [15, 20], [15, 22], [15, 23], [16, 17], [16, 19], [16, 23], [17, 19], [17, 20], [17, 21], [17, 23], [18, 20], [18, 21], [18, 23], [19, 21], [19, 22], [19, 23], [20, 21], [21, 22]]"
g_n24_e72_k3_mid_08,test,24,72,3,mid,2546367982296076,35.47344441810393,1563888644,"[[0, 1], [0, 4], [0, 5], [0, 9], [1, 3], [1, 4], [1, 5], [1, 7], [1, 8], [1, 9], [1, 11], [1, 15], [2, 3], [2, 7], [2, 8], [2, 10], [3, 5], [3, 6], [3, 7], [3, 8], [3, 23], [4, 5], [4, 6], [4, 7], [4, 8], [5, 6], [5, 10], [5, 11], [6, 7], [6, 8], [6, 9], [6, 11], [7, 8], [8, 9], [8, 10], [9, 10], [11, 22], [12, 14], [12, 16], [12, 20], [12, 21], [12, 22], [13, 15], [13, 17], [13, 19], [13, 20], [13, 21], [14, 16], [14, 17], [14, 18], [14, 19], [14, 22], [14, 23], [15, 17], [15, 21], [16, 17], [16, 20], [16, 22], [16, 23], [17, 18], [17, 19], [17, 20], [17, 23], [18, 19], [18, 20], [18, 23], [19, 21], [19, 23], [20, 21], [20, 23], [21, 22], [22, 23]]"
g_n24_e72_k3_mid_09,validation,24,72,3,mid,2570558998336725,35.48289977924658,1563888631,"[[0, 1], [0, 2], [0, 3], [0, 6], [0, 7], [0, 8], [0, 10], [1, 2], [1, 3], [1, 7], [1, 11], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [3, 4], [3, 6], [3, 8], [3, 11], [4, 5], [4, 9], [4, 10], [4, 11], [4, 22], [5, 6], [5, 7], [5, 10], [6, 9], [6, 11], [7, 10], [7, 15], [8, 9], [8, 10], [8, 11], [10, 11], [10, 21], [12, 15], [12, 17], [12, 20], [12, 23], [13, 14], [13, 15], [13, 16], [13, 17], [13, 18], [13, 21], [13, 23], [14, 15], [14, 16], [14, 17], [14, 20], [14, 23], [15, 16], [15, 17], [15, 19], [15, 20], [15, 22], [15, 23], [16, 17], [16, 18], [16, 19], [16, 21], [17, 18], [18, 20], [18, 21], [18, 22], [19, 23], [20, 21], [20, 23], [21, 23], [22, 23]]"
g_n24_e72_k3_high_10,train,24,72,3,high,3510478511546403,35.79452875117253,1563888608,"[[0, 3], [0, 5], [0, 6], [0, 9], [0, 10], [1, 5], [1, 7], [1, 9], [1, 10], [1, 11], [1, 14], [2, 3], [2, 4], [2, 5], [2, 7], [2, 8], [2, 9], [2, 10], [3, 4], [3, 6], [3, 8], [3, 22], [4, 6], [4, 7], [4, 9], [5, 6], [5, 7], [5, 9], [5, 11], [6, 7], [6, 9], [6, 10], [6, 11], [6, 20], [7, 10], [8, 9], [8, 11], [12, 14], [12, 15], [12, 16], [12, 18], [12, 19], [13, 14], [13, 15], [13, 16], [13, 18], [13, 19], [13, 22], [13, 23], [14, 17], [14, 19], [14, 21], [14, 22], [14, 23], [15, 16], [15, 17], [15, 18], [15, 20], [15, 21], [16, 17], [16, 22], [16, 23], [17, 21], [18, 19], [18, 21], [18, 22], [18, 23], [19, 20], [20, 21], [20, 23], [21, 23], [22, 23]]"
g_n24_e72_k3_high_11,train,24,72,3,high,3534771777090288,35.80142513123881,1563888634,"[[0, 1], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [0, 9], [0, 10], [1, 2], [1, 4], [1, 8], [1, 9], [1, 10], [1, 11], [2, 3], [2, 4], [2, 5], [2, 8], [2, 10], [2, 11], [3, 5], [3, 7], [3, 11], [4, 6], [4, 10], [4, 11], [5, 8], [5, 10], [5, 11], [5, 21], [6, 7], [6, 9], [6, 19], [7, 8], [7, 9], [9, 10], [11, 18], [12, 13], [12, 15], [12, 16], [12, 17], [12, 18], [12, 20], [12, 23], [13, 15], [13, 17], [13, 18], [13, 20], [13, 21], [13, 22], [14, 15], [14, 16], [14, 17], [14, 19], [14, 20], [14, 21], [14, 23], [15, 18], [15, 19], [15, 22], [16, 19], [16, 22], [17, 23], [18, 19], [18, 20], [18, 22], [18, 23], [19, 22], [20, 21], [20, 23], [21, 22], [21, 23]]"
g_n24_e72_k3_high_12,test,24,72,3,high,3549694676367504,35.805637988042186,1563888589,"[[0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [0, 9], [0, 10], [1, 2], [1, 3], [1, 4], [1, 5], [1, 8], [2, 3], [2, 4], [2, 7], [2, 9], [2, 11], [3, 6], [3, 8], [3, 10], [3, 11], [4, 5], [4, 7], [4, 10], [5, 6], [5, 7], [5, 11], [6, 8], [6, 10], [6, 19], [7, 8], [7, 9], [7, 11], [7, 12], [8, 11], [9, 11], [11, 18], [12, 15], [12, 16], [12, 17], [12, 18], [12, 20], [12, 21], [12, 22], [13, 14], [13, 15], [13, 17], [13, 19], [13, 20], [13, 21], [13, 22], [14, 15], [14, 19], [14, 22], [15, 17], [15, 19], [15, 23], [16, 18], [16, 19], [16, 20], [16, 21], [16, 23], [17, 18], [17, 21], [18, 19], [18, 20], [19, 21], [19, 22], [20, 23], [21, 22], [21, 23], [22, 23]]"
g_n24_e72_k3_high_13,train,24,72,3,high,3583959994844412,35.815244727808285,1563888592,"[[0, 4], [0, 5], [0, 6], [0, 7], [0, 8], [0, 11], [1, 3], [1, 6], [1, 8], [1, 10], [1, 11], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 9], [2, 11], [3, 4], [3, 6], [3, 8], [3, 9], [3, 10], [4, 6], [4, 8], [4, 11], [4, 23], [5, 7], [5, 9], [6, 8], [6, 9], [6, 10], [7, 10], [9, 10], [9, 21], [10, 11], [11, 15], [12, 15], [12, 16], [12, 18], [12, 19], [12, 22], [13, 15], [13, 16], [13, 17], [13, 19], [13, 21], [14, 15], [14, 19], [14, 21], [14, 23], [15, 17], [15, 19], [15, 20], [15, 22], [16, 18], [16, 19], [16, 20], [16, 21], [16, 22], [17, 18], [17, 20], [17, 21], [17, 22], [17, 23], [18, 21], [18, 22], [18, 23], [19, 20], [19, 21], [20, 23], [22, 23]]"
g_n24_e72_k3_high_14,validation,24,72,3,high,3780517762300256,35.868637369315586,1563888588,"[[0, 3], [0, 5], [0, 8], [0, 9], [0, 19], [1, 2], [1, 3], [1, 4], [1, 6], [1, 8], [1, 10], [2, 3], [2, 5], [2, 6], [2, 11], [3, 5], [3, 9], [3, 11], [4, 5], [4, 6], [4, 7], [4, 8], [4, 9], [4, 11], [5, 6], [5, 8], [5, 9], [5, 10], [5, 23], [6, 7], [6, 9], [7, 9], [7, 10], [7, 11], [7, 22], [8, 10], [9, 11], [12, 15], [12, 18], [12, 19], [12, 20], [12, 22], [12, 23], [13, 15], [13, 19], [13, 20], [13, 22], [13, 23], [14, 15], [14, 16], [14, 17], [14, 19], [14, 20], [14, 21], [14, 23], [15, 17], [15, 18], [15, 19], [16, 17], [16, 18], [16, 19], [16, 20], [16, 22], [17, 19], [17, 20], [17, 21], [17, 23], [18, 21], [18, 23], [19, 21], [20, 22], [22, 23]]"
g_n32_e64_k2_low_00,train,32,64,2,low,70592389369440,31.887943455317266,2660471522,"[[0, 5], [0, 15], [1, 9], [1, 12], [2, 4], [2, 9], [2, 10], [2, 12], [2, 15], [3, 7], [3, 9], [3, 11], [3, 13], [3, 15], [4, 7], [4, 11], [4, 12], [5, 15], [6, 7], [6, 13], [7, 8], [7, 10], [7, 13], [7, 28], [8, 9], [8, 15], [9, 10], [9, 12], [9, 14], [10, 12], [11, 12], [12, 14], [13, 25], [16, 17], [16, 20], [16, 22], [16, 30], [17, 19], [17, 22], [17, 27], [17, 30], [17, 31], [18, 22], [18, 26], [18, 29], [19, 23], [19, 30], [19, 31], [20, 24], [20, 31], [21, 29], [21, 31], [22, 25], [22, 31], [23, 25], [23, 31], [24, 27], [25, 28], [26, 28], [26, 30], [27, 30], [27, 31], [28, 29], [28, 30]]"
g_n32_e64_k2_low_01,train,32,64,2,low,86212122853027,32.087831920055855,2660471555,"[[0, 3], [0, 5], [0, 9], [0, 10], [0, 11], [0, 13], [1, 3], [1, 6], [1, 14], [2, 5], [2, 9], [3, 4], [3, 5], [3, 13], [3, 15], [4, 6], [4, 7], [4, 13], [4, 21], [5, 9], [6, 8], [6, 13], [6, 14], [6, 15], [7, 8], [8, 10], [8, 12], [8, 14], [9, 13], [9, 15], [11, 15], [12, 13], [15, 19], [16, 25], [16, 26], [17, 18], [17, 19], [17, 26], [17, 28], [18, 22], [18, 23], [18, 26], [18, 28], [18, 29], [18, 31], [19, 20], [19, 22], [19, 24], [19, 30], [20, 25], [20, 27], [21, 27], [21, 28], [22, 24], [22, 27], [22, 29], [22, 31], [23, 26], [23, 29], [24, 27], [24, 31], [26, 31], [29, 30], [29, 31]]"
g_n32_e64_k2_low_02,train,32,64,2,low,88139735771600,32.10994457751171,2660471561,"[[0, 1], [0, 3], [0, 6], [0, 7], [0, 8], [0, 11], [1, 4], [1, 5], [2, 4], [2, 10], [3, 8], [3, 9], [3, 12], [4, 8], [4, 13], [4, 14], [4, 30], [5, 7], [5, 8], [6, 8], [6, 10], [6, 15], [6, 17], [7, 8], [8, 13], [8, 14], [9, 10], [9, 13], [9, 15], [10, 13], [11, 12], [13, 15], [14, 15], [16, 19], [16, 21], [16, 23], [16, 25], [16, 26], [16, 27], [16, 28], [16, 30], [17, 19], [17, 23], [17, 26], [17, 31], [18, 20], [18, 24], [18, 25], [18, 29], [18, 30], [19, 20], [19, 21], [19, 24], [19, 25], [22, 27], [22, 30], [23, 24], [23, 29], [23, 30], [24, 25], [25, 30], [25, 31], [27, 28], [28, 31]]"
g_n32_e64_k2_low_03,validation,32,64,2,low,92170563115776,32.15466192344975,2660471541,"[[0, 6], [0, 7], [1, 3], [1, 12], [1, 14], [2, 5], [2, 6], [2, 11], [2, 12], [2, 15], [2, 24], [3, 6], [3, 8], [3, 11], [4, 5], [4, 8], [4, 9], [6, 11], [6, 12], [7, 9], [7, 10], [7, 12], [7, 13], [7, 15], [9, 13], [10, 11], [10, 12], [10, 13], [10, 15], [11, 12], [12, 15], [13, 14], [14, 27], [16, 22], [16, 24], [16, 29], [17, 18], [17, 20], [17, 25], [17, 26], [18, 19], [18, 22], [19, 21], [19, 22], [19, 31], [20, 24], [21, 22], [21, 23], [21, 25], [21, 27], [21, 29], [21, 30], [22, 25], [22, 27], [22, 30], [23, 25], [23, 27], [23, 29], [23, 31], [24, 25], [24, 30], [25, 28], [26, 28], [29, 30]]"
g_n32_e64_k2_low_04,test,32,64,2,low,94553162375760,32.18018335707083,2660471562,"[[0, 14], [0, 15], [1, 5], [1, 7], [1, 10], [1, 11], [1, 12], [1, 14], [2, 4], [2, 6], [2, 7], [2, 8], [2, 15], [3, 7], [3, 8], [3, 13], [4, 7], [4, 9], [5, 9], [6, 8], [6, 10], [6, 12], [6, 13], [7, 8], [7, 11], [7, 14], [8, 10], [8, 12], [8, 14], [9, 15], [11, 13], [12, 27], [14, 19], [16, 20], [16, 21], [16, 22], [16, 26], [16, 28], [16, 29], [16, 30], [16, 31], [17, 18], [17, 19], [17, 24], [17, 26], [17, 27], [18, 22], [18, 24], [19, 22], [19, 25], [19, 26], [19, 27], [20, 30], [20, 31], [21, 23], [21, 29], [22, 24], [22, 29], [22, 31], [23, 27], [25, 26], [25, 29], [26, 31], [28, 31]]"
g_n32_e64_k2_mid_05,test,32,64,2,mid,175284043235440,32.79742887824455,2660471565,"[[0, 2], [0, 5], [0, 8], [0, 9], [0, 11], [0, 13], [0, 15], [0, 30], [1, 7], [1, 12], [2, 7], [2, 14], [3, 4], [3, 11], [3, 14], [4, 5], [4, 7], [4, 9], [4, 10], [4, 14], [4, 15], [4, 26], [5, 9], [6, 12], [6, 15], [7, 13], [8, 13], [8, 14], [9, 15], [10, 13], [11, 13], [12, 14], [13, 15], [16, 20], [16, 21], [16, 23], [16, 28], [17, 19], [17, 23], [17, 30], [18, 21], [18, 25], [18, 26], [18, 27], [18, 29], [19, 23], [19, 28], [20, 28], [20, 31], [21, 25], [21, 28], [22, 26], [22, 27], [22, 28], [23, 25], [23, 29], [24, 27], [24, 28], [25, 27], [25, 31], [26, 30], [27, 29], [27, 30], [28, 31]]"
