row_id,code_id,q_id,split,q,K,z,failure_fraction,rank_z,rank_failure_fraction,mean_residual_size,mean_ambiguity_dim
code_n24_k12_cw3_050_q00,code_n24_k12_cw3_050,q00,train,0.18,256,20,0.078125,16,0.0625,0.203125,0.0625
code_n24_k12_cw3_050_q01,code_n24_k12_cw3_050,q01,train,0.24,256,50,0.1953125,37,0.14453125,0.7421875,0.15234375
code_n24_k12_cw3_050_q02,code_n24_k12_cw3_050,q02,train,0.3,256,79,0.30859375,59,0.23046875,2.015625,0.2734375
code_n24_k12_cw3_050_q03,code_n24_k12_cw3_050,q03,train,0.36,256,134,0.5234375,83,0.32421875,3.95703125,0.4296875
code_n24_k12_cw3_051_q00,code_n24_k12_cw3_051,q00,test,0.18,256,16,0.0625,6,0.0234375,0.31640625,0.0234375
code_n24_k12_cw3_051_q01,code_n24_k12_cw3_051,q01,test,0.24,256,41,0.16015625,16,0.0625,0.91796875,0.06640625
code_n24_k12_cw3_051_q02,code_n24_k12_cw3_051,q02,test,0.3,256,78,0.3046875,38,0.1484375,1.99609375,0.1953125
code_n24_k12_cw3_051_q03,code_n24_k12_cw3_051,q03,test,0.36,256,140,0.546875,73,0.28515625,4.05078125,0.3828125
code_n24_k12_cw3_052_q00,code_n24_k12_cw3_052,q00,validation,0.18,256,13,0.05078125,10,0.0390625,0.1875,0.0390625
code_n24_k12_cw3_052_q01,code_n24_k12_cw3_052,q01,validation,0.24,256,50,0.1953125,28,0.109375,0.8828125,0.11328125
code_n24_k12_cw3_052_q02,code_n24_k12_cw3_052,q02,validation,0.3,256,85,0.33203125,47,0.18359375,2.06640625,0.20703125
code_n24_k12_cw3_052_q03,code_n24_k12_cw3_052,q03,validation,0.36,256,142,0.5546875,83,0.32421875,4.03125,0.421875
code_n24_k12_cw3_053_q00,code_n24_k12_cw3_053,q00,train,0.18,256,32,0.125,24,0.09375,0.453125,0.09765625
code_n24_k12_cw3_053_q01,code_n24_k12_cw3_053,q01,train,0.24,256,61,0.23828125,39,0.15234375,0.96875,0.16796875
code_n24_k12_cw3_053_q02,code_n24_k12_cw3_053,q02,train,0.3,256,96,0.375,63,0.24609375,2.08203125,0.30859375
code_n24_k12_cw3_053_q03,code_n24_k12_cw3_053,q03,train,0.36,256,152,0.59375,110,0.4296875,3.92578125,0.59765625
code_n24_k12_cw3_054_q00,code_n24_k12_cw3_054,q00,train,0.18,256,23,0.08984375,18,0.0703125,0.27734375,0.07421875
code_n24_k12_cw3_054_q01,code_n24_k12_cw3_054,q01,train,0.24,256,60,0.234375,46,0.1796875,0.9375,0.203125
code_n24_k12_cw3_054_q02,code_n24_k12_cw3_054,q02,train,0.3,256,115,0.44921875,76,0.296875,2.3203125,0.3359375
code_n24_k12_cw3_054_q03,code_n24_k12_cw3_054,q03,train,0.36,256,150,0.5859375,119,0.46484375,3.5,0.64453125
code_n24_k12_cw3_055_q00,code_n24_k12_cw3_055,q00,train,0.18,256,37,0.14453125,30,0.1171875,0.45703125,0.12109375
code_n24_k12_cw3_055_q01,code_n24_k12_cw3_055,q01,train,0.24,256,68,0.265625,51,0.19921875,1.05078125,0.21875
code_n24_k12_cw3_055_q02,code_n24_k12_cw3_055,q02,train,0.3,256,133,0.51953125,97,0.37890625,2.8984375,0.48828125
code_n24_k12_cw3_055_q03,code_n24_k12_cw3_055,q03,train,0.36,256,143,0.55859375,99,0.38671875,3.80078125,0.53125
code_n24_k12_cw3_056_q00,code_n24_k12_cw3_056,q00,train,0.18,256,29,0.11328125,18,0.0703125,0.34765625,0.07421875
code_n24_k12_cw3_056_q01,code_n24_k12_cw3_056,q01,train,0.24,256,62,0.2421875,38,0.1484375,1.0546875,0.17578125
code_n24_k12_cw3_056_q02,code_n24_k12_cw3_056,q02,train,0.3,256,96,0.375,61,0.23828125,2.03515625,0.28515625
code_n24_k12_cw3_056_q03,code_n24_k12_cw3_056,q03,train,0.36,256,151,0.58984375,108,0.421875,3.54296875,0.54296875
code_n24_k12_cw3_057_q00,code_n24_k12_cw3_057,q00,train,0.18,256,34,0.1328125,31,0.12109375,0.3515625,0.125
code_n24_k12_cw3_057_q01,code_n24_k12_cw3_057,q01,train,0.24,256,56,0.21875,52,0.203125,0.7890625,0.20703125
code_n24_k12_cw3_057_q02,code_n24_k12_cw3_057,q02,train,0.3,256,113,0.44140625,86,0.3359375,2.375,0.3828125
code_n24_k12_cw3_057_q03,code_n24_k12_cw3_057,q03,train,0.36,256,152,0.59375,116,0.453125,4.04296875,0.609375
code_n24_k12_cw3_058_q00,code_n24_k12_cw3_058,q00,test,0.18,256,17,0.06640625,7,0.02734375,0.2578125,0.02734375
code_n24_k12_cw3_058_q01,code_n24_k12_cw3_058,q01,test,0.24,256,44,0.171875,22,0.0859375,0.84375,0.08984375
code_n24_k12_cw3_058_q02,code_n24_k12_cw3_058,q02,test,0.3,256,77,0.30078125,41,0.16015625,1.96875,0.19921875
code_n24_k12_cw3_058_q03,code_n24_k12_cw3_058,q03,test,0.36,256,136,0.53125,77,0.30078125,3.70703125,0.390625
code_n24_k12_cw3_059_q00,code_n24_k12_cw3_059,q00,test,0.18,256,26,0.1015625,22,0.0859375,0.2890625,0.0859375
code_n24_k12_cw3_059_q01,code_n24_k12_cw3_059,q01,test,0.24,256,60,0.234375,45,0.17578125,0.91796875,0.18359375
code_n24_k12_cw3_059_q02,code_n24_k12_cw3_059,q02,test,0.3,256,73,0.28515625,44,0.171875,1.5234375,0.18359375
code_n24_k12_cw3_059_q03,code_n24_k12_cw3_059,q03,test,0.36,256,140,0.546875,88,0.34375,3.859375,0.4296875
code_n24_k12_cw3_060_q00,code_n24_k12_cw3_060,q00,test,0.18,256,20,0.078125,11,0.04296875,0.34375,0.04296875
code_n24_k12_cw3_060_q01,code_n24_k12_cw3_060,q01,test,0.24,256,45,0.17578125,19,0.07421875,0.90625,0.07421875
code_n24_k12_cw3_060_q02,code_n24_k12_cw3_060,q02,test,0.3,256,73,0.28515625,36,0.140625,1.75390625,0.15625
code_n24_k12_cw3_060_q03,code_n24_k12_cw3_060,q03,test,0.36,256,119,0.46484375,66,0.2578125,3.27734375,0.29296875
code_n24_k12_cw3_061_q00,code_n24_k12_cw3_061,q00,validation,0.18,256,10,0.0390625,9,0.03515625,0.140625,0.03515625
code_n24_k12_cw3_061_q01,code_n24_k12_cw3_061,q01,validation,0.24,256,32,0.125,23,0.08984375,0.6328125,0.09375
code_n24_k12_cw3_061_q02,code_n24_k12_cw3_061,q02,validation,0.3,256,83,0.32421875,51,0.19921875,2.06640625,0.23046875
code_n24_k12_cw3_061_q03,code_n24_k12_cw3_061,q03,validation,0.36,256,141,0.55078125,92,0.359375,4.0078125,0.4609375
code_n24_k12_cw3_062_q00,code_n24_k12_cw3_062,q00,train,0.18,256,18,0.0703125,12,0.046875,0.20703125,0.05078125
code_n24_k12_cw3_062_q01,code_n24_k12_cw3_062,q01,train,0.24,256,60,0.234375,37,0.14453125,0.92578125,0.1484375
code_n24_k12_cw3_062_q02,code_n24_k12_cw3_062,q02,train,0.3,256,95,0.37109375,54,0.2109375,2.14453125,0.25390625
code_n24_k12_cw3_062_q03,code_n24_k12_cw3_062,q03,train,0.36,256,137,0.53515625,93,0.36328125,3.484375,0.44140625
code_n24_k12_cw3_063_q00,code_n24_k12_cw3_063,q00,test,0.18,256,22,0.0859375,18,0.0703125,0.26171875,0.0703125
code_n24_k12_cw3_063_q01,code_n24_k12_cw3_063,q01,test,0.24,256,43,0.16796875,34,0.1328125,0.7578125,0.13671875
code_n24_k12_cw3_063_q02,code_n24_k12_cw3_063,q02,test,0.3,256,79,0.30859375,57,0.22265625,1.72265625,0.2578125
code_n24_k12_cw3_063_q03,code_n24_k12_cw3_063,q03,test,0.36,256,138,0.5390625,102,0.3984375,4.0703125,0.5546875
code_n24_k12_cw3_064_q00,code_n24_k12_cw3_064,q00,train,0.18,256,20,0.078125,12,0.046875,0.30078125,0.05078125
code_n24_k12_cw3_064_q01,code_n24_k12_cw3_064,q01,train,0.24,256,49,0.19140625,29,0.11328125,1.0390625,0.1328125
code_n24_k12_cw3_064_q02,code_n24_k12_cw3_064,q02,train,0.3,256,89,0.34765625,50,0.1953125,2.23046875,0.23046875
code_n24_k12_cw3_064_q03,code_n24_k12_cw3_064,q03,train,0.36,256,142,0.5546875,93,0.36328125,4.25390625,0.515625
code_n24_k12_cw3_065_q00,code_n24_k12_cw3_065,q00,train,0.18,256,26,0.1015625,17,0.06640625,0.3984375,0.07421875
code_n24_k12_cw3_065_q01,code_n24_k12_cw3_065,q01,train,0.24,256,62,0.2421875,30,0.1171875,1.1640625,0.1328125
code_n24_k12_cw3_065_q02,code_n24_k12_cw3_065,q02,train,0.3,256,92,0.359375,51,0.19921875,2.04296875,0.25
code_n24_k12_cw3_065_q03,code_n24_k12_cw3_065,q03,train,0.36,256,145,0.56640625,84,0.328125,3.7578125,0.4296875
code_n24_k12_cw3_066_q00,code_n24_k12_cw3_066,q00,train,0.18,256,20,0.078125,13,0.05078125,0.2890625,0.05078125
code_n24_k12_cw3_066_q01,code_n24_k12_cw3_066,q01,train,0.24,256,37,0.14453125,18,0.0703125,0.7109375,0.0703125
code_n24_k12_cw3_066_q02,code_n24_k12_cw3_066,q02,train,0.3,256,62,0.2421875,31,0.12109375,1.48046875,0.12109375
code_n24_k12_cw3_066_q03,code_n24_k12_cw3_066,q03,train,0.36,256,117,0.45703125,72,0.28125,3.48046875,0.359375
code_n24_k12_cw3_067_q00,code_n24_k12_cw3_067,q00,validation,0.18,256,10,0.0390625,2,0.0078125,0.1796875,0.0078125
code_n24_k12_cw3_067_q01,code_n24_k12_cw3_067,q01,validation,0.24,256,42,0.1640625,17,0.06640625,1.0390625,0.078125
code_n24_k12_cw3_067_q02,code_n24_k12_cw3_067,q02,validation,0.3,256,74,0.2890625,32,0.125,1.94140625,0.15625
code_n24_k12_cw3_067_q03,code_n24_k12_cw3_067,q03,validation,0.36,256,111,0.43359375,61,0.23828125,3.44921875,0.328125
code_n24_k12_cw3_068_q00,code_n24_k12_cw3_068,q00,train,0.18,256,29,0.11328125,23,0.08984375,0.421875,0.08984375
code_n24_k12_cw3_068_q01,code_n24_k12_cw3_068,q01,train,0.24,256,40,0.15625,34,0.1328125,0.64453125,0.140625
code_n24_k12_cw3_068_q02,code_n24_k12_cw3_068,q02,train,0.3,256,88,0.34375,51,0.19921875,2.22265625,0.265625
code_n24_k12_cw3_068_q03,code_n24_k12_cw3_068,q03,train,0.36,256,123,0.48046875,93,0.36328125,3.5703125,0.5234375
code_n24_k12_cw3_069_q00,code_n24_k12_cw3_069,q00,train,0.18,256,22,0.0859375,16,0.0625,0.25,0.0625
code_n24_k12_cw3_069_q01,code_n24_k12_cw3_069,q01,train,0.24,256,52,0.203125,36,0.140625,0.796875,0.14453125
code_n24_k12_cw3_069_q02,code_n24_k12_cw3_069,q02,train,0.3,256,95,0.37109375,68,0.265625,2.046875,0.30859375
code_n24_k12_cw3_069_q03,code_n24_k12_cw3_069,q03,train,0.36,256,143,0.55859375,89,0.34765625,4.1953125,0.46484375
code_n24_k12_cw3_070_q00,code_n24_k12_cw3_070,q00,train,0.18,256,16,0.0625,10,0.0390625,0.1796875,0.0390625
code_n24_k12_cw3_070_q01,code_n24_k12_cw3_070,q01,train,0.24,256,34,0.1328125,17,0.06640625,0.6640625,0.06640625
code_n24_k12_cw3_070_q02,code_n24_k12_cw3_070,q02,train,0.3,256,72,0.28125,47,0.18359375,1.62890625,0.21875
code_n24_k12_cw3_070_q03,code_n24_k12_cw3_070,q03,train,0.36,256,148,0.578125,92,0.359375,4.109375,0.4609375
code_n24_k12_cw3_071_q00,code_n24_k12_cw3_071,q00,train,0.18,256,15,0.05859375,10,0.0390625,0.1875,0.0390625
code_n24_k12_cw3_071_q01,code_n24_k12_cw3_071,q01,train,0.24,256,39,0.15234375,15,0.05859375,0.80078125,0.06640625
code_n24_k12_cw3_071_q02,code_n24_k12_cw3_071,q02,train,0.3,256,89,0.34765625,52,0.203125,1.98828125,0.21875
code_n24_k12_cw3_071_q03,code_n24_k12_cw3_071,q03,train,0.36,256,130,0.5078125,67,0.26171875,3.4609375,0.3125
code_n24_k12_cw3_072_q00,code_n24_k12_cw3_072,q00,train,0.18,256,22,0.0859375,19,0.07421875,0.26171875,0.07421875
code_n24_k12_cw3_072_q01,code_n24_k12_cw3_072,q01,train,0.24,256,60,0.234375,51,0.19921875,0.98046875,0.24609375
code_n24_k12_cw3_072_q02,code_n24_k12_cw3_072,q02,train,0.3,256,98,0.3828125,73,0.28515625,2.15234375,0.36328125
code_n24_k12_cw3_072_q03,code_n24_k12_cw3_072,q03,train,0.36,256,140,0.546875,112,0.4375,3.953125,0.65234375
code_n24_k12_cw3_073_q00,code_n24_k12_cw3_073,q00,train,0.18,256,8,0.03125,4,0.015625,0.140625,0.015625
code_n24_k12_cw3_073_q01,code_n24_k12_cw3_073,q01,train,0.24,256,31,0.12109375,16,0.0625,0.7734375,0.0625
code_n24_k12_cw3_073_q02,code_n24_k12_cw3_073,q02,train,0.3,256,59,0.23046875,33,0.12890625,1.64453125,0.1484375
code_n24_k12_cw3_073_q03,code_n24_k12_cw3_073,q03,train,0.36,256,121,0.47265625,58,0.2265625,3.7421875,0.296875
code_n24_k12_cw3_074_q00,code_n24_k12_cw3_074,q00,test,0.18,256,15,0.05859375,4,0.015625,0.28125,0.015625
code_n24_k12_cw3_074_q01,code_n24_k12_cw3_074,q01,test,0.24,256,43,0.16796875,15,0.05859375,0.9921875,0.0703125
code_n24_k12_cw3_074_q02,code_n24_k12_cw3_074,q02,test,0.3,256,89,0.34765625,34,0.1328125,2.140625,0.17578125
code_n24_k12_cw3_074_q03,code_n24_k12_cw3_074,q03,test,0.36,256,133,0.51953125,68,0.265625,3.77734375,0.359375
code_n24_k12_cw3_075_q00,code_n24_k12_cw3_075,q00,validation,0.18,256,13,0.05078125,9,0.03515625,0.171875,0.03515625
code_n24_k12_cw3_075_q01,code_n24_k12_cw3_075,q01,validation,0.24,256,47,0.18359375,36,0.140625,0.78515625,0.15234375
code_n24_k12_cw3_075_q02,code_n24_k12_cw3_075,q02,validation,0.3,256,83,0.32421875,55,0.21484375,2.07421875,0.25
code_n24_k12_cw3_075_q03,code_n24_k12_cw3_075,q03,validation,0.36,256,136,0.53125,84,0.328125,3.77734375,0.42578125
code_n24_k12_cw3_076_q00,code_n24_k12_cw3_076,q00,train,0.18,256,25,0.09765625,22,0.0859375,0.3671875,0.0859375
code_n24_k12_cw3_076_q01,code_n24_k12_cw3_076,q01,train,0.24,256,50,0.1953125,35,0.13671875,0.97265625,0.16015625
code_n24_k12_cw3_076_q02,code_n24_k12_cw3_076,q02,train,0.3,256,78,0.3046875,51,0.19921875,1.74609375,0.2421875
code_n24_k12_cw3_076_q03,code_n24_k12_cw3_076,q03,train,0.36,256,129,0.50390625,99,0.38671875,3.4921875,0.50390625
code_n24_k12_cw3_077_q00,code_n24_k12_cw3_077,q00,train,0.18,256,12,0.046875,8,0.03125,0.1875,0.03125
code_n24_k12_cw3_077_q01,code_n24_k12_cw3_077,q01,train,0.24,256,54,0.2109375,36,0.140625,1.08984375,0.15625
code_n24_k12_cw3_077_q02,code_n24_k12_cw3_077,q02,train,0.3,256,95,0.37109375,48,0.1875,2.19140625,0.21875
code_n24_k12_cw3_077_q03,code_n24_k12_cw3_077,q03,train,0.36,256,149,0.58203125,90,0.3515625,4.15234375,0.51171875
code_n24_k12_cw3_078_q00,code_n24_k12_cw3_078,q00,validation,0.18,256,16,0.0625,12,0.046875,0.17578125,0.046875
code_n24_k12_cw3_078_q01,code_n24_k12_cw3_078,q01,validation,0.24,256,52,0.203125,34,0.1328125,0.94140625,0.14453125
code_n24_k12_cw3_078_q02,code_n24_k12_cw3_078,q02,validation,0.3,256,101,0.39453125,64,0.25,2.328125,0.2890625
code_n24_k12_cw3_078_q03,code_n24_k12_cw3_078,q03,validation,0.36,256,149,0.58203125,98,0.3828125,4.18359375,0.47265625
code_n24_k12_cw3_079_q00,code_n24_k12_cw3_079,q00,train,0.18,256,13,0.05078125,6,0.0234375,0.19140625,0.0234375
code_n24_k12_cw3_079_q01,code_n24_k12_cw3_079,q01,train,0.24,256,43,0.16796875,19,0.07421875,0.6640625,0.07421875
code_n24_k12_cw3_079_q02,code_n24_k12_cw3_079,q02,train,0.3,256,91,0.35546875,42,0.1640625,1.953125,0.19140625
code_n24_k12_cw3_079_q03,code_n24_k12_cw3_079,q03,train,0.36,256,132,0.515625,73,0.28515625,3.421875,0.37890625
code_n32_k16_cw3_000_q00,code_n32_k16_cw3_000,q00,train,0.18,256,17,0.06640625,13,0.05078125,0.2421875,0.05078125
code_n32_k16_cw3_000_q01,code_n32_k16_cw3_000,q01,train,0.24,256,31,0.12109375,22,0.0859375,0.6953125,0.09375
code_n32_k16_cw3_000_q02,code_n32_k16_cw3_000,q02,train,0.3,256,69,0.26953125,27,0.10546875,1.9921875,0.109375
code_n32_k16_cw3_000_q03,code_n32_k16_cw3_000,q03,train,0.36,256,121,0.47265625,70,0.2734375,4.2265625,0.359375
code_n32_k16_cw3_001_q00,code_n32_k16_cw3_001,q00,validation,0.18,256,14,0.0546875,9,0.03515625,0.22265625,0.03515625
code_n32_k16_cw3_001_q01,code_n32_k16_cw3_001,q01,validation,0.24,256,40,0.15625,21,0.08203125,0.8046875,0.08203125
code_n32_k16_cw3_001_q02,code_n32_k16_cw3_001,q02,validation,0.3,256,94,0.3671875,48,0.1875,2.5390625,0.25390625
code_n32_k16_cw3_001_q03,code_n32_k16_cw3_001,q03,validation,0.36,256,153,0.59765625,92,0.359375,5.08984375,0.52734375
code_n32_k16_cw3_002_q00,code_n32_k16_cw3_002,q00,train,0.18,256,16,0.0625,9,0.03515625,0.2421875,0.03515625
code_n32_k16_cw3_002_q01,code_n32_k16_cw3_002,q01,train,0.24,256,33,0.12890625,11,0.04296875,0.734375,0.04296875
code_n32_k16_cw3_002_q02,code_n32_k16_cw3_002,q02,train,0.3,256,70,0.2734375,25,0.09765625,1.91015625,0.109375
code_n32_k16_cw3_002_q03,code_n32_k16_cw3_002,q03,train,0.36,256,128,0.5,58,0.2265625,4.34765625,0.32421875
code_n32_k16_cw3_003_q00,code_n32_k16_cw3_003,q00,test,0.18,256,5,0.01953125,1,0.00390625,0.078125,0.00390625
code_n32_k16_cw3_003_q01,code_n32_k16_cw3_003,q01,test,0.24,256,24,0.09375,7,0.02734375,0.625,0.03515625
code_n32_k16_cw3_003_q02,code_n32_k16_cw3_003,q02,test,0.3,256,59,0.23046875,21,0.08203125,1.66015625,0.0859375
code_n32_k16_cw3_003_q03,code_n32_k16_cw3_003,q03,test,0.36,256,123,0.48046875,47,0.18359375,4.5703125,0.234375
code_n32_k16_cw3_004_q00,code_n32_k16_cw3_004,q00,train,0.18,256,28,0.109375,24,0.09375,0.37890625,0.09375
code_n32_k16_cw3_004_q01,code_n32_k16_cw3_004,q01,train,0.24,256,58,0.2265625,36,0.140625,1.2421875,0.171875
code_n32_k16_cw3_004_q02,code_n32_k16_cw3_004,q02,train,0.3,256,86,0.3359375,59,0.23046875,2.05078125,0.26171875
code_n32_k16_cw3_004_q03,code_n32_k16_cw3_004,q03,train,0.36,256,150,0.5859375,113,0.44140625,4.9765625,0.6171875
code_n32_k16_cw3_005_q00,code_n32_k16_cw3_005,q00,validation,0.18,256,11,0.04296875,0,0.0,0.15234375,0.0
code_n32_k16_cw3_005_q01,code_n32_k16_cw3_005,q01,validation,0.24,256,46,0.1796875,11,0.04296875,0.9921875,0.04296875
code_n32_k16_cw3_005_q02,code_n32_k16_cw3_005,q02,validation,0.3,256,84,0.328125,25,0.09765625,2.265625,0.11328125
code_n32_k16_cw3_005_q03,code_n32_k16_cw3_005,q03,validation,0.36,256,131,0.51171875,60,0.234375,4.31640625,0.31640625
code_n32_k16_cw3_006_q00,code_n32_k16_cw3_006,q00,validation,0.18,256,5,0.01953125,1,0.00390625,0.140625,0.00390625
code_n32_k16_cw3_006_q01,code_n32_k16_cw3_006,q01,validation,0.24,256,26,0.1015625,5,0.01953125,0.71875,0.0234375
code_n32_k16_cw3_006_q02,code_n32_k16_cw3_006,q02,validation,0.3,256,70,0.2734375,32,0.125,2.23046875,0.14453125
code_n32_k16_cw3_006_q03,code_n32_k16_cw3_006,q03,validation,0.36,256,120,0.46875,53,0.20703125,4.6015625,0.26171875
code_n32_k16_cw3_007_q00,code_n32_k16_cw3_007,q00,validation,0.18,256,6,0.0234375,6,0.0234375,0.11328125,0.0234375
code_n32_k16_cw3_007_q01,code_n32_k16_cw3_007,q01,validation,0.24,256,34,0.1328125,24,0.09375,0.6484375,0.1015625
code_n32_k16_cw3_007_q02,code_n32_k16_cw3_007,q02,validation,0.3,256,63,0.24609375,37,0.14453125,1.7890625,0.16796875
code_n32_k16_cw3_007_q03,code_n32_k16_cw3_007,q03,validation,0.36,256,127,0.49609375,61,0.23828125,4.5390625,0.296875
code_n32_k16_cw3_008_q00,code_n32_k16_cw3_008,q00,test,0.18,256,6,0.0234375,2,0.0078125,0.078125,0.0078125
code_n32_k16_cw3_008_q01,code_n32_k16_cw3_008,q01,test,0.24,256,19,0.07421875,10,0.0390625,0.484375,0.04296875
code_n32_k16_cw3_008_q02,code_n32_k16_cw3_008,q02,test,0.3,256,43,0.16796875,21,0.08203125,1.4453125,0.09765625
code_n32_k16_cw3_008_q03,code_n32_k16_cw3_008,q03,test,0.36,256,117,0.45703125,49,0.19140625,4.21875,0.265625
code_n32_k16_cw3_009_q00,code_n32_k16_cw3_009,q00,train,0.18,256,29,0.11328125,19,0.07421875,0.30859375,0.07421875
code_n32_k16_cw3_009_q01,code_n32_k16_cw3_009,q01,train,0.24,256,54,0.2109375,32,0.125,0.9609375,0.1328125
code_n32_k16_cw3_009_q02,code_n32_k16_cw3_009,q02,train,0.3,256,107,0.41796875,64,0.25,2.58984375,0.28125
code_n32_k16_cw3_009_q03,code_n32_k16_cw3_009,q03,train,0.36,256,143,0.55859375,91,0.35546875,4.3203125,0.4375
code_n32_k16_cw3_010_q00,code_n32_k16_cw3_010,q00,validation,0.18,256,5,0.01953125,2,0.0078125,0.08984375,0.0078125
code_n32_k16_cw3_010_q01,code_n32_k16_cw3_010,q01,validation,0.24,256,28,0.109375,7,0.02734375,0.5703125,0.02734375
code_n32_k16_cw3_010_q02,code_n32_k16_cw3_010,q02,validation,0.3,256,63,0.24609375,23,0.08984375,2.22265625,0.1015625
code_n32_k16_cw3_010_q03,code_n32_k16_cw3_010,q03,validation,0.36,256,105,0.41015625,37,0.14453125,4.08203125,0.1875
code_n32_k16_cw3_011_q00,code_n32_k16_cw3_011,q00,train,0.18,256,20,0.078125,14,0.0546875,0.3671875,0.0546875
code_n32_k16_cw3_011_q01,code_n32_k16_cw3_011,q01,train,0.24,256,44,0.171875,20,0.078125,0.93359375,0.0859375
code_n32_k16_cw3_011_q02,code_n32_k16_cw3_011,q02,train,0.3,256,98,0.3828125,54,0.2109375,2.54296875,0.24609375
code_n32_k16_cw3_011_q03,code_n32_k16_cw3_011,q03,train,0.36,256,149,0.58203125,89,0.34765625,4.94921875,0.53125
code_n32_k16_cw3_012_q00,code_n32_k16_cw3_012,q00,train,0.18,256,16,0.0625,9,0.03515625,0.2265625,0.0390625
code_n32_k16_cw3_012_q01,code_n32_k16_cw3_012,q01,train,0.24,256,45,0.17578125,23,0.08984375,0.91796875,0.08984375
code_n32_k16_cw3_012_q02,code_n32_k16_cw3_012,q02,train,0.3,256,85,0.33203125,41,0.16015625,2.23828125,0.19140625
code_n32_k16_cw3_012_q03,code_n32_k16_cw3_012,q03,train,0.36,256,141,0.55078125,83,0.32421875,4.81640625,0.40234375
code_n32_k16_cw3_013_q00,code_n32_k16_cw3_013,q00,validation,0.18,256,8,0.03125,1,0.00390625,0.140625,0.00390625
code_n32_k16_cw3_013_q01,code_n32_k16_cw3_013,q01,validation,0.24,256,29,0.11328125,10,0.0390625,0.80859375,0.0390625
code_n32_k16_cw3_013_q02,code_n32_k16_cw3_013,q02,validation,0.3,256,79,0.30859375,28,0.109375,2.609375,0.1171875
code_n32_k16_cw3_013_q03,code_n32_k16_cw3_013,q03,validation,0.36,256,125,0.48828125,41,0.16015625,4.33984375,0.21484375
code_n32_k16_cw3_014_q00,code_n32_k16_cw3_014,q00,train,0.18,256,10,0.0390625,1,0.00390625,0.2421875,0.00390625
code_n32_k16_cw3_014_q01,code_n32_k16_cw3_014,q01,train,0.24,256,26,0.1015625,7,0.02734375,0.83203125,0.0546875
code_n32_k16_cw3_014_q02,code_n32_k16_cw3_014,q02,train,0.3,256,71,0.27734375,30,0.1171875,2.25,0.140625
code_n32_k16_cw3_014_q03,code_n32_k16_cw3_014,q03,train,0.36,256,130,0.5078125,56,0.21875,4.86328125,0.3125
code_n32_k16_cw3_015_q00,code_n32_k16_cw3_015,q00,test,0.18,256,7,0.02734375,1,0.00390625,0.171875,0.00390625
code_n32_k16_cw3_015_q01,code_n32_k16_cw3_015,q01,test,0.24,256,30,0.1171875,9,0.03515625,0.92578125,0.0390625
code_n32_k16_cw3_015_q02,code_n32_k16_cw3_015,q02,test,0.3,256,71,0.27734375,22,0.0859375,2.203125,0.09375
code_n32_k16_cw3_015_q03,code_n32_k16_cw3_015,q03,test,0.36,256,131,0.51171875,69,0.26953125,4.95703125,0.39453125
code_n32_k16_cw3_016_q00,code_n32_k16_cw3_016,q00,validation,0.18,256,12,0.046875,11,0.04296875,0.1171875,0.04296875
code_n32_k16_cw3_016_q01,code_n32_k16_cw3_016,q01,validation,0.24,256,32,0.125,19,0.07421875,0.54296875,0.078125
code_n32_k16_cw3_016_q02,code_n32_k16_cw3_016,q02,validation,0.3,256,70,0.2734375,32,0.125,2.140625,0.15234375
code_n32_k16_cw3_016_q03,code_n32_k16_cw3_016,q03,validation,0.36,256,132,0.515625,74,0.2890625,4.67578125,0.40234375
code_n32_k16_cw3_017_q00,code_n32_k16_cw3_017,q00,train,0.18,256,18,0.0703125,17,0.06640625,0.19921875,0.06640625
code_n32_k16_cw3_017_q01,code_n32_k16_cw3_017,q01,train,0.24,256,46,0.1796875,35,0.13671875,0.83203125,0.140625
code_n32_k16_cw3_017_q02,code_n32_k16_cw3_017,q02,train,0.3,256,84,0.328125,59,0.23046875,2.1484375,0.27734375
code_n32_k16_cw3_017_q03,code_n32_k16_cw3_017,q03,train,0.36,256,147,0.57421875,97,0.37890625,4.734375,0.5078125
code_n32_k16_cw3_018_q00,code_n32_k16_cw3_018,q00,train,0.18,256,14,0.0546875,1,0.00390625,0.234375,0.00390625
code_n32_k16_cw3_018_q01,code_n32_k16_cw3_018,q01,train,0.24,256,27,0.10546875,8,0.03125,0.66796875,0.03125
code_n32_k16_cw3_018_q02,code_n32_k16_cw3_018,q02,train,0.3,256,74,0.2890625,26,0.1015625,2.1953125,0.125
code_n32_k16_cw3_018_q03,code_n32_k16_cw3_018,q03,train,0.36,256,129,0.50390625,59,0.23046875,4.38671875,0.30859375
code_n32_k16_cw3_019_q00,code_n32_k16_cw3_019,q00,train,0.18,256,27,0.10546875,23,0.08984375,0.3046875,0.08984375
code_n32_k16_cw3_019_q01,code_n32_k16_cw3_019,q01,train,0.24,256,45,0.17578125,29,0.11328125,0.68359375,0.11328125
code_n32_k16_cw3_019_q02,code_n32_k16_cw3_019,q02,train,0.3,256,99,0.38671875,69,0.26953125,2.4375,0.3046875
code_n32_k16_cw3_019_q03,code_n32_k16_cw3_019,q03,train,0.36,256,138,0.5390625,99,0.38671875,4.0234375,0.47265625
code_n32_k16_cw3_020_q00,code_n32_k16_cw3_020,q00,validation,0.18,256,13,0.05078125,9,0.03515625,0.16015625,0.03515625
