graph_id,split,n,e0,kappa0,tau_stratum,tau0,log_tau0,seed,edges
g_n24_e72_k2_high_86,validation,24,72,2,high,2634931336146361,35.50763351817601,142926830,"[[0, 2], [0, 3], [0, 5], [0, 6], [0, 7], [0, 8], [0, 9], [0, 11], [0, 12], [1, 2], [1, 4], [1, 5], [1, 6], [1, 8], [1, 9], [1, 10], [2, 5], [2, 8], [2, 9], [2, 10], [3, 4], [3, 8], [3, 9], [3, 10], [4, 6], [4, 9], [4, 10], [5, 7], [5, 10], [6, 7], [6, 10], [6, 17], [7, 8], [7, 11], [8, 10], [8, 11], [10, 11], [12, 13], [12, 14], [12, 16], [12, 18], [12, 20], [12, 22], [13, 15], [13, 16], [13, 17], [13, 18], [13, 21], [13, 23], [14, 15], [14, 16], [14, 17], [14, 19], [14, 22], [15, 19], [15, 20], [15, 21], [15, 22], [16, 17], [16, 19], [16, 21], [16, 23], [17, 18], [17, 20], [17, 21], [18, 19], [18, 22], [19, 23], [20, 21], [20, 22], [20, 23], [21, 23]]"
g_n24_e72_k2_high_87,validation,24,72,2,high,2691071685258712,35.52871590519277,142926853,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 7], [0, 8], [0, 11], [1, 2], [1, 3], [1, 7], [1, 10], [1, 14], [2, 5], [2, 7], [2, 9], [3, 5], [3, 6], [3, 9], [3, 11], [4, 5], [4, 6], [4, 7], [4, 10], [4, 11], [5, 8], [5, 9], [5, 10], [5, 11], [6, 8], [6, 9], [6, 10], [7, 9], [8, 9], [8, 10], [8, 11], [8, 16], [9, 11], [12, 15], [12, 18], [12, 19], [12, 22], [12, 23], [13, 15], [13, 16], [13, 17], [13, 23], [14, 17], [14, 18], [14, 19], [14, 20], [14, 21], [14, 22], [15, 16], [15, 17], [15, 18], [15, 19], [15, 21], [15, 22], [16, 17], [16, 19], [17, 20], [17, 21], [18, 19], [18, 23], [19, 20], [19, 21], [19, 23], [20, 22], [20, 23], [21, 22], [21, 23], [22, 23]]"
g_n24_e72_k2_high_88,test,24,72,2,high,2792322631981764,35.565650129002144,142926772,"[[0, 1], [0, 2], [0, 3], [0, 5], [0, 9], [0, 11], [1, 5], [1, 7], [1, 8], [1, 11], [2, 4], [2, 6], [2, 8], [2, 9], [2, 10], [3, 4], [3, 5], [3, 8], [3, 9], [3, 20], [4, 5], [4, 6], [4, 7], [4, 8], [4, 9], [4, 10], [5, 6], [5, 7], [5, 10], [6, 7], [6, 9], [6, 10], [6, 11], [7, 8], [7, 11], [10, 11], [10, 21], [12, 13], [12, 14], [12, 20], [12, 21], [12, 22], [12, 23], [13, 15], [13, 19], [13, 20], [13, 23], [14, 17], [14, 19], [14, 23], [15, 16], [15, 19], [15, 20], [15, 21], [15, 22], [16, 17], [16, 20], [16, 21], [16, 23], [17, 18], [17, 20], [17, 21], [18, 19], [18, 20], [18, 21], [18, 22], [18, 23], [19, 20], [19, 21], [20, 22], [21, 22], [22, 23]]"
g_n24_e72_k2_high_89,train,24,72,2,high,2797882446481170,35.56763925686223,142926728,"[[0, 2], [0, 4], [0, 5], [0, 6], [0, 8], [0, 10], [0, 11], [1, 3], [1, 5], [1, 6], [1, 7], [1, 9], [2, 3], [2, 4], [2, 6], [2, 9], [2, 10], [3, 4], [3, 6], [3, 7], [3, 8], [3, 9], [4, 7], [4, 11], [5, 8], [5, 9], [5, 11], [6, 7], [6, 11], [6, 14], [7, 9], [7, 11], [8, 9], [8, 11], [9, 10], [10, 11], [10, 17], [12, 13], [12, 15], [12, 17], [12, 19], [12, 23], [13, 16], [13, 18], [13, 20], [13, 21], [13, 22], [13, 23], [14, 15], [14, 16], [14, 17], [14, 19], [14, 20], [14, 22], [14, 23], [15, 16], [15, 19], [15, 20], [15, 22], [16, 17], [16, 20], [16, 23], [17, 18], [17, 19], [17, 20], [17, 21], [18, 19], [18, 20], [18, 21], [19, 23], [21, 22], [21, 23]]"
g_n24_e72_k3_low_00,test,24,72,3,low,1320796115181976,34.817011067268766,143926941,"[[0, 1], [0, 2], [0, 3], [0, 9], [0, 10], [1, 2], [1, 3], [1, 4], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [2, 4], [2, 5], [2, 10], [2, 11], [3, 4], [3, 11], [4, 7], [4, 10], [4, 11], [4, 21], [5, 8], [5, 11], [5, 16], [6, 10], [6, 11], [7, 10], [7, 11], [8, 9], [8, 10], [9, 10], [9, 11], [10, 11], [11, 17], [12, 13], [12, 16], [12, 20], [12, 23], [13, 15], [13, 17], [13, 18], [13, 21], [13, 22], [13, 23], [14, 15], [14, 19], [14, 20], [14, 21], [14, 22], [14, 23], [15, 17], [15, 18], [15, 19], [15, 20], [15, 21], [15, 23], [16, 17], [16, 21], [16, 23], [17, 18], [17, 20], [17, 22], [17, 23], [18, 20], [18, 23], [19, 21], [21, 22], [21, 23], [22, 23]]"
g_n24_e72_k3_low_01,train,24,72,3,low,1392270568955172,34.86971231218409,143926933,"[[0, 1], [0, 4], [0, 5], [0, 6], [0, 10], [0, 11], [1, 4], [1, 6], [1, 8], [1, 10], [1, 17], [2, 6], [2, 8], [2, 9], [2, 10], [3, 4], [3, 5], [3, 10], [4, 5], [4, 6], [4, 7], [4, 10], [4, 11], [4, 16], [5, 7], [5, 8], [5, 11], [6, 8], [6, 9], [6, 10], [6, 11], [7, 8], [7, 11], [8, 9], [8, 11], [10, 11], [11, 14], [12, 13], [12, 16], [12, 17], [12, 18], [12, 19], [12, 22], [13, 17], [13, 18], [13, 20], [13, 21], [13, 22], [14, 15], [14, 17], [14, 18], [14, 19], [14, 20], [14, 21], [14, 22], [14, 23], [15, 18], [15, 23], [16, 17], [16, 21], [16, 22], [17, 18], [17, 20], [17, 22], [17, 23], [18, 19], [18, 21], [18, 22], [18, 23], [19, 20], [20, 22], [20, 23]]"
g_n24_e72_k3_low_02,validation,24,72,3,low,1478878097012890,34.93006015266831,143926767,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 8], [0, 11], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [2, 4], [2, 5], [2, 6], [2, 7], [2, 9], [2, 10], [3, 6], [3, 10], [4, 7], [4, 8], [4, 10], [5, 6], [5, 10], [6, 8], [6, 10], [6, 11], [7, 8], [7, 20], [8, 9], [8, 11], [9, 10], [10, 11], [10, 19], [11, 16], [12, 16], [12, 17], [12, 18], [12, 22], [13, 16], [13, 17], [13, 19], [13, 20], [13, 21], [13, 22], [14, 16], [14, 17], [14, 18], [14, 20], [15, 17], [15, 20], [15, 22], [15, 23], [16, 17], [16, 18], [16, 20], [16, 21], [16, 22], [17, 18], [17, 19], [17, 20], [17, 23], [18, 20], [18, 21], [18, 22], [19, 20], [20, 21], [20, 22], [20, 23], [22, 23]]"
g_n24_e72_k3_low_03,train,24,72,3,low,1490699025667642,34.93802154959745,143926750,"[[0, 1], [0, 7], [0, 9], [0, 17], [1, 2], [1, 3], [1, 4], [1, 6], [1, 8], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [2, 15], [3, 4], [3, 7], [3, 9], [3, 10], [4, 6], [4, 8], [4, 9], [4, 10], [4, 11], [4, 14], [5, 6], [5, 9], [6, 9], [6, 10], [7, 8], [7, 9], [8, 10], [8, 11], [9, 10], [9, 11], [12, 13], [12, 16], [12, 21], [13, 15], [13, 16], [13, 20], [13, 21], [13, 22], [13, 23], [14, 15], [14, 16], [14, 17], [14, 18], [14, 19], [14, 22], [14, 23], [15, 16], [15, 18], [15, 19], [15, 22], [15, 23], [16, 17], [16, 19], [16, 20], [16, 21], [16, 22], [17, 21], [18, 19], [18, 20], [18, 21], [18, 23], [19, 21], [20, 21], [21, 23], [22, 23]]"
g_n24_e72_k3_low_04,train,24,72,3,low,1491153696326412,34.93832650809452,143926923,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 8], [1, 6], [1, 8], [1, 9], [2, 3], [2, 4], [2, 5], [2, 6], [2, 9], [2, 11], [3, 4], [3, 6], [3, 7], [3, 9], [3, 10], [3, 11], [4, 5], [4, 6], [4, 8], [4, 11], [4, 12], [5, 7], [5, 9], [5, 10], [6, 7], [6, 10], [6, 11], [6, 22], [8, 9], [8, 11], [9, 11], [10, 11], [11, 15], [12, 15], [12, 17], [12, 18], [12, 19], [13, 14], [13, 17], [13, 19], [13, 20], [13, 21], [14, 15], [14, 17], [14, 18], [14, 19], [14, 20], [14, 21], [14, 23], [15, 20], [15, 21], [15, 22], [15, 23], [16, 17], [16, 18], [16, 21], [17, 18], [17, 19], [17, 20], [17, 21], [18, 19], [19, 20], [19, 21], [19, 23], [20, 21], [20, 22], [20, 23], [21, 22]]"
g_n24_e72_k3_low_05,train,24,72,3,low,1514767002691927,34.95403802844188,143926892,"[[0, 1], [0, 2], [0, 3], [0, 5], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11], [1, 7], [1, 8], [1, 9], [1, 19], [2, 3], [2, 4], [2, 6], [2, 7], [2, 11], [3, 4], [3, 6], [3, 10], [3, 11], [4, 6], [4, 7], [4, 8], [4, 10], [4, 11], [4, 21], [5, 9], [5, 11], [6, 7], [6, 9], [6, 11], [7, 10], [7, 22], [8, 11], [9, 11], [12, 15], [12, 16], [12, 17], [12, 20], [12, 22], [13, 14], [13, 17], [13, 18], [13, 19], [13, 22], [14, 15], [14, 17], [14, 19], [14, 20], [14, 21], [14, 22], [14, 23], [15, 16], [15, 17], [15, 18], [15, 19], [15, 22], [15, 23], [16, 17], [16, 20], [16, 21], [16, 22], [16, 23], [17, 18], [17, 19], [17, 21], [17, 22], [18, 19], [18, 22], [21, 22]]"
g_n24_e72_k3_low_06,test,24,72,3,low,1518909161003124,34.95676881489486,143926863,"[[0, 3], [0, 5], [0, 6], [0, 7], [0, 8], [0, 10], [0, 11], [1, 5], [1, 9], [1, 10], [1, 11], [1, 19], [2, 5], [2, 6], [2, 7], [2, 9], [2, 10], [3, 5], [3, 6], [3, 9], [4, 5], [4, 8], [4, 10], [4, 11], [5, 8], [5, 9], [5, 10], [5, 11], [6, 7], [6, 9], [6, 10], [6, 11], [7, 9], [7, 10], [9, 10], [9, 20], [11, 21], [12, 14], [12, 15], [12, 16], [12, 19], [12, 20], [12, 22], [12, 23], [13, 15], [13, 17], [13, 21], [13, 22], [14, 15], [14, 16], [14, 18], [14, 19], [14, 20], [15, 16], [15, 17], [15, 18], [15, 19], [15, 20], [16, 19], [16, 20], [16, 21], [16, 22], [17, 20], [18, 23], [19, 20], [19, 21], [19, 22], [20, 21], [20, 23], [21, 22], [21, 23], [22, 23]]"
g_n24_e72_k3_low_07,train,24,72,3,low,1582779990886253,34.997959183766696,143926939,"[[0, 1], [0, 3], [0, 5], [0, 6], [0, 8], [0, 12], [1, 2], [1, 7], [1, 11], [2, 3], [2, 4], [2, 5], [2, 8], [2, 9], [2, 10], [2, 11], [2, 14], [3, 4], [3, 7], [3, 8], [3, 9], [3, 16], [4, 5], [4, 8], [4, 9], [4, 11], [5, 7], [5, 8], [5, 9], [5, 10], [6, 8], [6, 11], [7, 9], [8, 9], [8, 10], [8, 11], [10, 11], [12, 14], [12, 16], [12, 17], [12, 18], [12, 20], [12, 22], [13, 14], [13, 17], [13, 19], [13, 23], [14, 15], [14, 16], [14, 17], [14, 20], [14, 22], [14, 23], [15, 16], [15, 18], [15, 23], [16, 17], [16, 18], [16, 20], [16, 22], [16, 23], [17, 21], [17, 22], [17, 23], [18, 19], [18, 20], [18, 22], [18, 23], [19, 21], [19, 22], [20, 22], [21, 23]]"
g_n24_e72_k3_low_08,train,24,72,3,low,1585401562843414,34.999614122103424,143926809,"[[0, 1], [0, 3], [0, 4], [0, 9], [1, 2], [1, 4], [1, 7], [1, 9], [1, 10], [1, 11], [2, 4], [2, 6], [2, 7], [2, 9], [3, 5], [3, 8], [3, 9], [4, 5], [4, 7], [4, 9], [4, 10], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 13], [6, 7], [6, 8], [6, 11], [7, 9], [7, 10], [7, 11], [9, 10], [9, 18], [10, 11], [11, 23], [12, 13], [12, 14], [12, 16], [12, 18], [12, 20], [12, 21], [12, 23], [13, 15], [13, 16], [13, 20], [13, 21], [14, 15], [14, 16], [14, 18], [14, 19], [14, 20], [14, 21], [15, 16], [15, 17], [15, 18], [15, 19], [15, 23], [16, 17], [16, 20], [16, 22], [16, 23], [17, 23], [18, 19], [18, 20], [18, 21], [18, 23], [19, 20], [20, 21], [20, 22], [21, 22]]"
g_n24_e72_k3_low_09,train,24,72,3,low,1639222572172746,35.03299848299559,143926838,"[[0, 1], [0, 4], [0, 5], [0, 6], [0, 7], [0, 9], [1, 2], [1, 3], [1, 4], [1, 5], [1, 7], [1, 9], [1, 10], [1, 11], [2, 7], [2, 8], [2, 9], [3, 4], [3, 5], [3, 6], [3, 8], [3, 18], [4, 6], [4, 7], [4, 9], [4, 10], [4, 11], [4, 14], [5, 6], [5, 9], [5, 10], [6, 8], [6, 10], [6, 11], [7, 9], [7, 23], [10, 11], [12, 14], [12, 18], [12, 19], [12, 21], [12, 23], [13, 14], [13, 18], [13, 20], [13, 22], [14, 16], [14, 17], [14, 18], [14, 19], [14, 22], [15, 16], [15, 17], [15, 18], [15, 19], [15, 20], [15, 22], [15, 23], [16, 19], [16, 21], [17, 22], [17, 23], [18, 19], [18, 20], [18, 21], [18, 22], [18, 23], [19, 21], [19, 23], [21, 22], [21, 23], [22, 23]]"
g_n24_e72_k3_low_10,train,24,72,3,low,1649174804357815,35.03905143915115,143926843,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [0, 11], [0, 18], [1, 3], [1, 7], [1, 8], [1, 9], [1, 11], [2, 3], [2, 5], [2, 6], [2, 8], [2, 10], [3, 7], [3, 9], [3, 11], [4, 7], [4, 8], [5, 6], [5, 7], [5, 8], [5, 10], [5, 11], [5, 20], [6, 10], [7, 9], [7, 10], [7, 11], [8, 10], [8, 11], [11, 21], [12, 16], [12, 20], [12, 21], [12, 23], [13, 16], [13, 17], [13, 19], [13, 21], [13, 23], [14, 16], [14, 18], [14, 22], [14, 23], [15, 16], [15, 17], [15, 18], [15, 19], [16, 17], [16, 19], [16, 20], [16, 21], [16, 22], [16, 23], [17, 20], [17, 21], [17, 23], [18, 19], [18, 20], [18, 23], [19, 20], [19, 21], [19, 22], [19, 23], [20, 21], [22, 23]]"
g_n24_e72_k3_low_11,validation,24,72,3,low,1650967446462350,35.040137842187505,143926953,"[[0, 3], [0, 4], [0, 9], [0, 11], [1, 3], [1, 8], [1, 9], [1, 10], [2, 3], [2, 7], [2, 8], [2, 11], [3, 4], [3, 5], [3, 6], [3, 7], [3, 8], [3, 9], [3, 10], [3, 23], [4, 5], [4, 6], [4, 7], [4, 9], [4, 10], [4, 20], [5, 8], [5, 9], [5, 10], [6, 8], [6, 9], [7, 8], [7, 11], [8, 9], [8, 11], [9, 11], [11, 16], [12, 15], [12, 16], [12, 17], [12, 19], [12, 20], [12, 21], [12, 22], [13, 15], [13, 16], [13, 17], [14, 16], [14, 17], [14, 20], [14, 22], [14, 23], [15, 16], [15, 17], [15, 18], [15, 19], [15, 20], [15, 22], [16, 17], [16, 20], [17, 22], [18, 19], [18, 20], [18, 23], [19, 20], [19, 22], [19, 23], [20, 21], [20, 23], [21, 22], [21, 23], [22, 23]]"
g_n24_e72_k3_low_12,train,24,72,3,low,1672063503487524,35.05283488940669,143926841,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 7], [0, 8], [0, 9], [0, 10], [0, 19], [1, 3], [1, 5], [1, 6], [1, 11], [2, 3], [2, 4], [2, 5], [2, 8], [2, 9], [2, 11], [3, 7], [3, 8], [3, 9], [4, 5], [4, 7], [4, 9], [4, 11], [4, 16], [6, 7], [6, 10], [6, 11], [7, 8], [7, 10], [7, 11], [8, 11], [9, 11], [11, 20], [12, 16], [12, 17], [12, 18], [12, 19], [12, 21], [12, 22], [13, 17], [13, 18], [13, 21], [14, 15], [14, 16], [14, 19], [14, 20], [14, 21], [14, 23], [15, 16], [15, 19], [15, 23], [16, 17], [16, 18], [16, 20], [16, 21], [16, 22], [17, 18], [17, 19], [17, 22], [17, 23], [18, 19], [18, 21], [18, 22], [19, 20], [19, 22], [19, 23], [21, 22], [22, 23]]"
g_n24_e72_k3_low_13,test,24,72,3,low,1682418962456824,35.05900901132866,143926909,"[[0, 2], [0, 6], [0, 8], [0, 9], [0, 10], [1, 4], [1, 5], [1, 7], [1, 9], [1, 11], [1, 16], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 9], [2, 10], [2, 18], [3, 4], [3, 5], [3, 8], [3, 9], [3, 11], [4, 5], [4, 7], [4, 9], [4, 10], [4, 17], [5, 8], [5, 10], [5, 11], [6, 7], [6, 8], [6, 10], [7, 9], [9, 11], [12, 14], [12, 15], [12, 16], [12, 17], [12, 18], [12, 19], [12, 22], [12, 23], [13, 14], [13, 15], [13, 16], [13, 17], [13, 18], [13, 21], [13, 22], [14, 15], [14, 17], [14, 18], [14, 20], [15, 16], [15, 17], [15, 18], [15, 20], [15, 21], [15, 22], [16, 17], [16, 22], [17, 20], [17, 21], [17, 22], [17, 23], [18, 21], [19, 20], [19, 22], [22, 23]]"
g_n24_e72_k3_low_14,test,24,72,3,low,1707446812865122,35.07377555776104,143926907,"[[0, 1], [0, 3], [0, 5], [0, 7], [0, 8], [0, 10], [0, 11], [0, 18], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [2, 3], [2, 4], [2, 8], [2, 10], [3, 4], [3, 5], [3, 10], [3, 13], [4, 5], [4, 10], [5, 6], [5, 7], [5, 10], [5, 11], [5, 19], [6, 9], [6, 11], [7, 8], [7, 11], [8, 10], [8, 11], [9, 11], [10, 11], [12, 15], [12, 19], [12, 21], [12, 22], [13, 14], [13, 21], [13, 22], [14, 15], [14, 17], [14, 18], [14, 20], [14, 22], [14, 23], [15, 16], [15, 17], [15, 18], [15, 20], [15, 21], [15, 22], [15, 23], [16, 17], [16, 18], [16, 19], [16, 23], [17, 18], [17, 19], [17, 20], [18, 20], [18, 21], [18, 23], [20, 21], [20, 22], [21, 22], [21, 23], [22, 23]]"
g_n24_e72_k3_low_15,train,24,72,3,low,1734531828168892,35.08951393222412,143926918,"[[0, 1], [0, 2], [0, 4], [0, 5], [0, 6], [0, 8], [0, 11], [1, 2], [1, 3], [1, 6], [1, 8], [1, 9], [1, 10], [1, 11], [2, 3], [2, 7], [2, 9], [2, 11], [2, 14], [3, 7], [3, 8], [3, 11], [3, 22], [4, 5], [4, 6], [4, 10], [4, 11], [4, 19], [5, 9], [6, 7], [7, 8], [7, 9], [7, 10], [7, 11], [8, 11], [9, 10], [10, 11], [12, 13], [12, 15], [12, 20], [12, 21], [12, 22], [12, 23], [13, 15], [13, 17], [14, 15], [14, 16], [14, 17], [14, 18], [14, 21], [14, 22], [14, 23], [15, 16], [15, 17], [15, 19], [15, 22], [15, 23], [16, 17], [16, 18], [16, 19], [16, 22], [17, 18], [17, 19], [17, 20], [17, 21], [17, 22], [17, 23], [18, 20], [18, 23], [19, 23], [20, 23], [22, 23]]"
g_n24_e72_k3_low_16,test,24,72,3,low,1746610658788755,35.09645353848246,143926794,"[[0, 1], [0, 4], [0, 9], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 9], [1, 11], [2, 3], [2, 5], [2, 7], [2, 8], [2, 9], [3, 5], [3, 11], [3, 18], [4, 6], [4, 8], [4, 9], [4, 10], [4, 11], [5, 7], [5, 11], [6, 7], [6, 9], [6, 11], [7, 8], [7, 10], [7, 11], [7, 14], [8, 9], [8, 11], [9, 10], [11, 21], [12, 15], [12, 20], [12, 22], [13, 14], [13, 15], [13, 16], [13, 18], [13, 21], [13, 22], [13, 23], [14, 16], [14, 19], [14, 20], [14, 21], [14, 22], [14, 23], [15, 17], [15, 18], [15, 23], [16, 17], [16, 20], [16, 21], [16, 22], [16, 23], [17, 19], [17, 21], [17, 22], [18, 20], [18, 21], [18, 23], [19, 21], [19, 22], [20, 22], [21, 22], [21, 23]]"
g_n24_e72_k3_low_17,validation,24,72,3,low,1761675440191960,35.10504170579379,143926848,"[[0, 2], [0, 4], [0, 7], [0, 10], [0, 11], [0, 15], [1, 3], [1, 6], [1, 7], [1, 9], [1, 10], [1, 11], [1, 14], [2, 4], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [3, 4], [3, 5], [3, 6], [4, 9], [4, 10], [4, 11], [5, 6], [5, 7], [5, 8], [5, 11], [6, 10], [6, 11], [7, 11], [8, 10], [9, 11], [10, 11], [10, 21], [12, 13], [12, 14], [12, 16], [12, 17], [12, 19], [12, 22], [12, 23], [13, 14], [13, 16], [13, 22], [13, 23], [14, 15], [14, 17], [14, 18], [14, 20], [14, 21], [14, 22], [14, 23], [15, 17], [15, 19], [15, 22], [16, 17], [16, 21], [16, 22], [16, 23], [17, 18], [17, 20], [17, 23], [18, 19], [18, 23], [19, 21], [19, 23], [20, 23], [21, 23], [22, 23]]"
g_n24_e72_k3_low_18,validation,24,72,3,low,1777468371586624,35.113966483684834,143926890,"[[0, 4], [0, 5], [0, 7], [0, 10], [1, 2], [1, 3], [1, 4], [1, 5], [1, 10], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 9], [2, 10], [3, 4], [3, 5], [3, 6], [3, 7], [3, 8], [3, 10], [3, 19], [4, 10], [4, 11], [4, 20], [5, 6], [5, 8], [5, 11], [6, 7], [6, 8], [6, 9], [7, 10], [8, 10], [9, 10], [9, 11], [10, 22], [12, 13], [12, 14], [12, 15], [12, 17], [12, 18], [12, 19], [12, 22], [12, 23], [13, 18], [13, 19], [13, 23], [14, 15], [14, 16], [14, 18], [14, 19], [14, 23], [15, 17], [15, 18], [15, 19], [15, 21], [15, 22], [16, 17], [16, 20], [16, 21], [16, 22], [17, 18], [17, 21], [17, 22], [18, 19], [18, 21], [18, 22], [19, 20], [19, 21], [20, 21], [20, 22]]"
g_n24_e72_k3_low_19,test,24,72,3,low,1781403123668268,35.11617772041544,143926791,"[[0, 2], [0, 8], [0, 10], [0, 11], [1, 3], [1, 4], [1, 5], [1, 6], [1, 10], [1, 11], [1, 13], [2, 7], [2, 9], [3, 5], [3, 6], [3, 8], [3, 9], [3, 10], [3, 11], [3, 23], [4, 5], [4, 7], [4, 9], [4, 10], [5, 9], [5, 10], [5, 11], [6, 7], [6, 10], [6, 11], [7, 8], [7, 9], [7, 10], [8, 10], [8, 11], [9, 11], [11, 17], [12, 13], [12, 14], [12, 17], [12, 20], [12, 23], [13, 15], [13, 16], [13, 17], [13, 18], [13, 20], [13, 21], [13, 22], [13, 23], [14, 15], [14, 17], [14, 18], [14, 21], [14, 22], [15, 17], [15, 19], [15, 22], [15, 23], [16, 17], [16, 19], [16, 20], [16, 22], [17, 18], [17, 21], [17, 23], [19, 21], [19, 22], [19, 23], [21, 22], [21, 23], [22, 23]]"
g_n24_e72_k3_low_20,train,24,72,3,low,1813103227822743,35.13381626263711,143926754,"[[0, 2], [0, 6], [0, 7], [0, 8], [0, 11], [1, 2], [1, 3], [1, 5], [1, 6], [1, 7], [1, 10], [1, 11], [1, 20], [2, 7], [2, 8], [2, 9], [2, 11], [2, 22], [3, 8], [3, 11], [4, 5], [4, 6], [4, 7], [4, 8], [4, 10], [5, 6], [5, 9], [5, 10], [5, 11], [6, 7], [6, 10], [6, 11], [7, 8], [8, 9], [8, 11], [9, 10], [11, 13], [12, 14], [12, 16], [12, 20], [13, 15], [13, 16], [13, 21], [13, 23], [14, 17], [14, 18], [14, 23], [15, 16], [15, 17], [15, 18], [15, 20], [15, 21], [15, 23], [16, 17], [16, 18], [16, 19], [16, 20], [16, 23], [17, 18], [17, 20], [17, 21], [17, 23], [18, 20], [18, 21], [18, 22], [18, 23], [19, 20], [19, 21], [19, 22], [20, 21], [20, 22], [21, 23]]"
g_n24_e72_k3_low_21,train,24,72,3,low,1815624052901744,35.13520563433109,143926948,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [0, 16], [1, 2], [1, 3], [1, 6], [1, 7], [1, 8], [1, 11], [2, 5], [2, 6], [2, 7], [2, 9], [2, 10], [2, 11], [2, 19], [3, 4], [3, 5], [3, 8], [3, 9], [3, 11], [4, 11], [5, 9], [5, 10], [6, 7], [6, 20], [7, 9], [7, 11], [8, 11], [9, 10], [9, 11], [10, 11], [12, 13], [12, 14], [12, 16], [12, 18], [12, 19], [12, 20], [12, 21], [12, 22], [13, 18], [13, 19], [13, 21], [13, 22], [14, 15], [14, 16], [14, 17], [14, 18], [14, 22], [15, 16], [15, 17], [15, 18], [15, 21], [15, 23], [16, 17], [16, 18], [16, 20], [16, 22], [16, 23], [17, 19], [17, 21], [18, 22], [18, 23], [19, 21], [20, 21], [21, 22], [21, 23]]"
g_n24_e72_k3_low_22,train,24,72,3,low,1833167008973074,35.14482147198715,143926766,"[[0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [1, 2], [1, 3], [1, 4], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [2, 5], [2, 7], [3, 5], [3, 6], [3, 7], [3, 11], [4, 6], [4, 9], [4, 10], [4, 11], [5, 6], [5, 7], [5, 8], [5, 12], [6, 11], [7, 8], [7, 9], [7, 11], [7, 19], [8, 9], [8, 11], [8, 23], [9, 10], [12, 14], [12, 15], [12, 16], [12, 17], [12, 19], [12, 21], [12, 22], [12, 23], [13, 14], [13, 18], [13, 19], [13, 20], [13, 23], [14, 16], [14, 17], [14, 18], [14, 20], [14, 21], [14, 23], [15, 16], [15, 17], [15, 19], [15, 20], [15, 23], [16, 17], [16, 18], [16, 19], [16, 21], [17, 19], [18, 22], [19, 21], [19, 22], [19, 23], [21, 22], [21, 23]]"
g_n24_e72_k3_low_23,train,24,72,3,low,1852270339306022,35.15518849202939,143926849,"[[0, 2], [0, 4], [0, 10], [0, 11], [0, 18], [1, 4], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [2, 3], [2, 4], [2, 5], [2, 6], [2, 8], [2, 9], [2, 10], [3, 4], [3, 5], [3, 7], [3, 10], [3, 11], [3, 23], [4, 5], [4, 6], [4, 8], [4, 9], [4, 10], [4, 12], [6, 7], [6, 10], [6, 11], [7, 10], [9, 10], [10, 11], [12, 15], [12, 18], [12, 20], [13, 18], [13, 19], [13, 20], [13, 21], [14, 16], [14, 17], [14, 19], [14, 20], [14, 22], [14, 23], [15, 17], [15, 19], [15, 20], [15, 21], [15, 22], [16, 17], [16, 18], [16, 19], [16, 21], [16, 22], [17, 18], [17, 20], [17, 22], [17, 23], [18, 20], [18, 21], [18, 23], [19, 20], [19, 21], [20, 23], [21, 23], [22, 23]]"
g_n24_e72_k3_low_24,train,24,72,3,low,1873097064448776,35.166369640013734,143926881,"[[0, 4], [0, 8], [0, 9], [0, 15], [1, 4], [1, 6], [1, 9], [2, 4], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [3, 8], [3, 9], [3, 10], [3, 11], [3, 12], [4, 5], [4, 7], [4, 9], [4, 11], [5, 6], [5, 7], [5, 9], [5, 10], [5, 11], [6, 7], [6, 8], [6, 10], [7, 9], [7, 10], [8, 9], [8, 11], [9, 11], [9, 22], [10, 11], [12, 15], [12, 20], [12, 21], [12, 22], [13, 15], [13, 16], [13, 17], [13, 18], [13, 19], [13, 21], [13, 22], [14, 15], [14, 20], [14, 22], [15, 17], [15, 18], [15, 19], [15, 22], [15, 23], [16, 17], [16, 18], [16, 19], [16, 21], [16, 22], [16, 23], [17, 18], [17, 19], [17, 23], [18, 19], [18, 20], [19, 22], [20, 21], [20, 22], [21, 22], [22, 23]]"
