row_id,code_id,q_id,split,sample_index,sample_seed,erased_indices,erased_count,erased_rank,ambiguity_dim,failure
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,89,3650980921,"[1, 3, 16, 21]",4,4,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,90,3651980924,"[6, 7, 8, 9, 11, 12, 14, 20, 22]",9,9,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,91,3652980927,"[0, 1, 2, 5, 7, 8, 11, 16, 21]",9,9,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,92,3653980930,"[0, 1, 3, 4, 5, 6, 7, 9, 11, 12]",10,10,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,93,3654980933,"[0, 1, 13, 17, 19, 23]",6,6,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,94,3655980936,"[5, 15, 16, 17, 21]",5,5,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,95,3656980939,"[5, 9, 12, 16, 17, 23]",6,6,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,96,3657980942,"[0, 2, 3, 6, 8, 11, 13, 16, 21]",9,8,1,1
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,97,3658980945,"[8, 10, 11, 14, 15, 17, 21, 22, 23]",9,9,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,98,3659980948,"[0, 2, 5]",3,3,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,99,3660980951,"[6, 17, 20, 23]",4,4,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,100,3661980954,"[3, 4, 6, 7, 8, 9, 11, 12, 15, 20]",10,10,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,101,3662980957,"[3, 4, 6, 7, 10, 16, 19, 23]",8,8,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,102,3663980960,"[0, 4, 5, 9, 11, 13, 14, 18, 19]",9,9,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,103,3664980963,"[1, 4, 9, 11, 14]",5,5,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,104,3665980966,"[1, 5, 7, 8, 14, 15, 17, 18, 19, 20]",10,8,2,1
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,105,3666980969,"[0, 2, 11, 13, 16, 17, 18, 23]",8,8,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,106,3667980972,"[6, 8, 11, 14, 18, 20, 22]",7,7,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,107,3668980975,"[3, 4, 8, 10, 13, 17]",6,6,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,108,3669980978,"[1, 3, 6, 12, 15, 18, 19, 23]",8,8,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,109,3670980981,"[1, 6, 7, 8, 15, 16, 18, 19]",8,7,1,1
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,110,3671980984,"[8, 9, 10, 12, 17, 19, 23]",7,7,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,111,3672980987,"[5, 8, 13, 16, 17, 23]",6,6,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,112,3673980990,"[2, 12, 18, 19]",4,4,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,113,3674980993,"[2, 3, 6, 8, 13, 21]",6,6,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,114,3675980996,"[0, 3, 7, 15, 20, 23]",6,6,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,115,3676980999,"[3, 4, 6, 7, 13, 14, 15, 23]",8,8,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,116,3677981002,"[1, 4, 7, 11, 19, 22, 23]",7,6,1,1
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,117,3678981005,"[2, 11, 13, 14, 19, 20]",6,6,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,118,3679981008,"[0, 3, 7, 15, 16, 20, 23]",7,7,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,119,3680981011,"[1, 7, 8, 9, 12, 13, 14, 16, 18, 20]",10,9,1,1
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,120,3681981014,"[2, 4, 7, 8, 9, 10, 13, 16, 19, 23]",10,10,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,121,3682981017,"[0, 1, 4, 7, 9, 10, 13, 16, 17, 23]",10,10,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,122,3683981020,"[11, 12, 18]",3,3,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,123,3684981023,"[1, 2, 11, 19]",4,4,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,124,3685981026,"[2, 3, 4, 8, 11, 15, 19, 21]",8,8,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,125,3686981029,"[21, 22, 23]",3,3,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,126,3687981032,"[1, 2, 4, 6, 9, 11, 12]",7,7,0,0
code_n24_k12_cw3_023_q02,code_n24_k12_cw3_023,q02,validation,127,3688981035,"[4, 7, 22, 23]",4,4,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,0,2840600695,"[2, 4, 5, 6, 7, 11, 14, 16, 17, 19, 22, 23]",12,9,3,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,1,2841600698,"[1, 2, 6, 7, 15, 16, 18, 19, 20, 21]",10,9,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,2,2842600701,"[1, 3, 6, 14, 20, 23]",6,6,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,3,2843600704,"[2, 7, 9, 12, 13, 14, 16, 20, 21]",9,9,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,4,2844600707,"[0, 1, 2, 6, 7, 8, 11, 14, 18, 19, 21]",11,10,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,5,2845600710,"[1, 2, 3, 5, 6, 16, 17, 18, 21, 23]",10,10,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,6,2846600713,"[2, 4, 6, 16, 18, 21]",6,6,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,7,2847600716,"[2, 4, 7, 8, 9, 10, 11, 17, 18, 22]",10,9,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,8,2848600719,"[5, 8, 9, 10, 11, 12, 15, 17, 21]",9,9,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,9,2849600722,"[2, 7, 8, 9, 11, 13, 14, 15, 18, 23]",10,9,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,10,2850600725,"[5, 8, 11, 12, 16, 17, 22, 23]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,11,2851600728,"[3, 4, 5, 7, 13, 16]",6,6,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,12,2852600731,"[0, 1, 3, 5, 8, 11, 16, 19, 22]",9,9,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,13,2853600734,"[0, 1, 4, 7, 8, 11, 13, 15, 17, 18, 19, 20]",12,11,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,14,2854600737,"[1, 4, 5, 6, 17, 18, 19, 21, 23]",9,9,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,15,2855600740,"[1, 2, 5, 9, 10, 18, 21, 23]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,16,2856600743,"[0, 1, 2, 3, 4, 5, 6, 9, 11, 14, 15, 19, 20, 23]",14,12,2,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,17,2857600746,"[2, 3, 4, 12, 13, 14, 16, 19, 21, 22]",10,10,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,18,2858600749,"[0, 2, 8, 9, 11, 12, 13, 15, 21, 22, 23]",11,11,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,19,2859600752,"[0, 5, 10, 12, 15]",5,5,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,20,2860600755,"[0, 2, 12, 14, 15, 16, 18, 19, 20, 23]",10,9,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,21,2861600758,"[1, 2, 4, 13, 17, 19, 22, 23]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,22,2862600761,"[0, 12, 14, 16, 19, 20, 21]",7,7,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,23,2863600764,"[0, 6, 7, 15, 16, 17, 20]",7,7,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,24,2864600767,"[0, 2, 4, 8, 12, 14, 18]",7,7,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,25,2865600770,"[0, 2, 3, 4, 5, 7, 9, 16, 18, 20]",10,9,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,26,2866600773,"[2, 4, 6, 10, 11, 12, 17, 18, 19, 20, 21, 22, 23]",13,12,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,27,2867600776,"[2, 6, 9, 11, 17, 20, 21, 22]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,28,2868600779,"[7, 8, 13, 19, 21]",5,5,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,29,2869600782,"[2, 4, 7, 10, 12, 13, 18, 20, 22]",9,8,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,30,2870600785,"[2, 7, 8, 9, 10, 15, 18, 21, 23]",9,8,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,31,2871600788,"[0, 1, 4, 6, 8, 10, 12, 13, 14, 18, 21]",11,10,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,32,2872600791,"[2, 3, 5, 9, 15, 16, 20, 21, 22, 23]",10,10,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,33,2873600794,"[0, 2, 4, 5, 6, 7, 8, 13, 14, 19, 21, 23]",12,12,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,34,2874600797,"[1, 6, 7, 13, 16, 20, 21, 23]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,35,2875600800,"[0, 5, 6, 9, 14, 15, 17, 18, 22]",9,9,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,36,2876600803,"[0, 1, 4, 5, 9, 13, 16, 20, 22]",9,9,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,37,2877600806,"[0, 3, 9, 10, 11, 14, 15, 18, 20]",9,9,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,38,2878600809,"[0, 2, 3, 4, 13, 18, 19, 22]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,39,2879600812,"[2, 3, 5, 6, 7, 10, 11, 13, 18, 22]",10,9,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,40,2880600815,"[1, 10, 16, 17, 19, 22]",6,6,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,41,2881600818,"[1, 2, 3, 4, 5, 6, 11, 12, 13, 14, 15, 16, 17, 20]",14,12,2,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,42,2882600821,"[3, 4, 5, 7, 13, 14, 19, 20, 21, 22]",10,10,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,43,2883600824,"[0, 1, 3, 6, 7, 8, 14, 19, 23]",9,9,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,44,2884600827,"[1, 3, 5, 8, 9, 18, 19]",7,7,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,45,2885600830,"[2, 7, 10, 11, 15, 18, 20]",7,6,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,46,2886600833,"[2, 4, 8, 11, 12, 14, 16, 17, 20]",9,8,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,47,2887600836,"[2, 5, 8, 10, 11, 12, 15, 17, 18, 21]",10,10,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,48,2888600839,"[1, 9, 10, 11, 12, 17, 18, 21, 22]",9,9,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,49,2889600842,"[1, 5, 7, 9, 10, 11, 15, 19, 20, 22, 23]",11,10,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,50,2890600845,"[3, 5, 6, 8, 10, 14, 20, 23]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,51,2891600848,"[0, 6, 7, 8, 9, 10, 15, 16, 17, 18, 20]",11,10,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,52,2892600851,"[2, 4, 6, 12, 13, 14, 16, 19, 20, 22]",10,9,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,53,2893600854,"[0, 3, 4, 5, 6, 9, 10, 12, 16, 18, 23]",11,11,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,54,2894600857,"[3, 5, 6, 7, 9, 12, 14, 22, 23]",9,9,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,55,2895600860,"[2, 8, 9, 10, 11, 12, 13, 15, 17, 23]",10,10,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,56,2896600863,"[1, 4, 5, 6, 12, 21, 22]",7,7,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,57,2897600866,"[10, 12, 15, 16, 17, 19]",6,6,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,58,2898600869,"[0, 7, 11, 13]",4,4,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,59,2899600872,"[4, 6, 8, 12, 15, 17, 20, 21, 22, 23]",10,10,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,60,2900600875,"[0, 7, 8, 11, 14, 16, 21]",7,7,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,61,2901600878,"[0, 4, 5, 8, 10, 11, 12, 13, 18, 20]",10,9,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,62,2902600881,"[2, 7, 8, 9, 12, 14, 16, 18, 20, 22]",10,9,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,63,2903600884,"[4, 6, 7, 9, 10, 12, 15, 17, 19, 20, 22]",11,11,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,64,2904600887,"[1, 3, 6, 7, 14, 18, 20, 22]",8,7,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,65,2905600890,"[0, 1, 4, 11, 12, 14, 15, 16, 23]",9,8,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,66,2906600893,"[1, 7, 10, 12, 13, 14, 15, 20, 21, 22]",10,10,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,67,2907600896,"[4, 5, 7, 9, 13, 15, 16, 18]",8,7,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,68,2908600899,"[0, 1, 9, 11, 13, 15, 16, 21]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,69,2909600902,"[2, 3, 4, 6, 9, 10, 13, 17, 19]",9,9,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,70,2910600905,"[1, 6, 7, 8, 11, 12, 15, 18, 22, 23]",10,8,2,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,71,2911600908,"[0, 1, 2, 3, 13, 18, 23]",7,7,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,72,2912600911,"[4, 5, 7, 8, 11, 12, 14, 15, 16, 19, 21]",11,10,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,73,2913600914,"[0, 10, 12, 14, 16, 17, 18, 20, 22, 23]",10,10,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,74,2914600917,"[1, 2, 5, 9, 12, 13, 14, 15, 17, 20, 23]",11,10,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,75,2915600920,"[0, 2, 3, 4, 6, 8, 10, 11, 14, 15, 16, 17, 18, 22, 23]",15,12,3,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,76,2916600923,"[0, 1, 3, 4, 9, 13, 18, 19, 20, 23]",10,10,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,77,2917600926,"[0, 6, 14, 17, 18, 19]",6,6,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,78,2918600929,"[1, 2, 3, 5, 8, 22, 23]",7,7,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,79,2919600932,"[2, 4, 8, 11, 14, 18, 20]",7,7,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,80,2920600935,"[9, 12, 14, 18, 19, 21, 23]",7,7,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,81,2921600938,"[0, 2, 7, 9, 11, 15, 17, 20, 21, 23]",10,10,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,82,2922600941,"[5, 11, 14, 17, 18, 20, 21, 22]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,83,2923600944,"[0, 1, 6, 7, 9, 13, 19, 22]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,84,2924600947,"[2, 7, 9, 10, 15, 18, 20, 22, 23]",9,8,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,85,2925600950,"[0, 2, 4, 6, 14, 18, 20]",7,7,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,86,2926600953,"[1, 3, 4, 7, 8, 10, 11, 12, 16, 18, 19, 22]",12,10,2,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,87,2927600956,"[2, 4, 10, 11, 12, 13, 15, 16, 20]",9,8,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,88,2928600959,"[5, 8, 10, 14, 16, 18, 20, 23]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,89,2929600962,"[0, 3, 4, 5, 7, 9, 12, 13, 17, 18, 19, 23]",12,11,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,90,2930600965,"[9, 19]",2,2,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,91,2931600968,"[3, 4, 5, 6, 14, 19, 21, 22]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,92,2932600971,"[5, 6, 7, 8, 13, 16, 20, 21]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,93,2933600974,"[0, 2, 5, 9, 13, 16, 21, 23]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,94,2934600977,"[6, 11, 17, 18, 20]",5,5,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,95,2935600980,"[0, 2, 6, 7, 8, 12, 15, 16, 19, 21, 23]",11,10,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,96,2936600983,"[2, 7, 8, 11, 14, 16, 20, 21, 22, 23]",10,9,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,97,2937600986,"[5, 6, 8, 10, 15, 17, 20, 22, 23]",9,9,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,98,2938600989,"[0, 1, 3, 5, 6, 8, 9, 10, 11, 15, 22]",11,11,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,99,2939600992,"[1, 2, 4, 8, 11, 17, 22]",7,7,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,100,2940600995,"[0, 3, 10, 11, 12, 14, 17, 18]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,101,2941600998,"[3, 4, 9, 10, 13, 15, 19]",7,7,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,102,2942601001,"[0, 2, 4, 5, 6, 7, 10, 11, 15, 18, 21]",11,10,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,103,2943601004,"[0, 6, 8, 10, 11, 12, 14, 16, 17, 20, 21, 22]",12,11,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,104,2944601007,"[3, 11, 13, 14, 23]",5,5,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,105,2945601010,"[1, 2, 5, 6, 9, 13, 17, 18, 19, 21]",10,10,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,106,2946601013,"[4, 8, 10, 13, 15, 19, 23]",7,7,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,107,2947601016,"[1, 2, 3, 4, 7, 17, 18, 19]",8,7,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,108,2948601019,"[4, 8, 9, 16, 17, 18, 19, 21]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,109,2949601022,"[1, 5, 6, 7, 8, 11, 12, 16, 18]",9,8,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,110,2950601025,"[0, 2, 11, 14, 15, 20]",6,6,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,111,2951601028,"[0, 1, 3, 5, 9, 10, 13, 14, 16, 21, 22]",11,11,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,112,2952601031,"[4, 11, 16, 18, 21]",5,5,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,113,2953601034,"[2, 5, 7, 11, 14, 19, 21, 23]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,114,2954601037,"[0, 3, 8, 10, 21]",5,5,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,115,2955601040,"[2, 7, 11, 16, 20, 23]",6,6,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,116,2956601043,"[0, 2, 3, 4, 14, 16, 18, 20]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,117,2957601046,"[0, 5, 6, 8, 9, 10, 12, 19, 21]",9,9,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,118,2958601049,"[0, 2, 3, 6, 9, 10, 11, 16, 17, 19, 23]",11,10,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,119,2959601052,"[0, 2, 11, 19, 21, 23]",6,6,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,120,2960601055,"[1, 4, 5, 8, 13, 14, 18, 19]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,121,2961601058,"[0, 1, 2, 4, 7, 8, 9, 12, 18, 19]",10,9,1,1
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,122,2962601061,"[0, 2, 8, 14, 17, 19, 22]",7,7,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,123,2963601064,"[1, 4, 8, 10, 11, 16, 20, 23]",8,8,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,124,2964601067,"[1, 4, 5, 9, 10, 12, 14, 17, 19]",9,9,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,125,2965601070,"[1, 3, 6, 13, 15, 18]",6,6,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,126,2966601073,"[2, 6, 8, 10, 14, 15, 17, 18, 22, 23]",10,10,0,0
code_n24_k12_cw3_023_q03,code_n24_k12_cw3_023,q03,validation,127,2967601076,"[0, 3, 5, 6, 9, 11, 14, 15, 16, 20, 21]",11,10,1,1
code_n24_k12_cw3_024_q00,code_n24_k12_cw3_024,q00,validation,0,1293669559,"[4, 8, 22]",3,3,0,0
code_n24_k12_cw3_024_q00,code_n24_k12_cw3_024,q00,validation,1,1294669562,"[3, 6, 7, 13, 16, 22, 23]",7,7,0,0
code_n24_k12_cw3_024_q00,code_n24_k12_cw3_024,q00,validation,2,1295669565,"[2, 9, 15, 19]",4,4,0,0
code_n24_k12_cw3_024_q00,code_n24_k12_cw3_024,q00,validation,3,1296669568,"[3, 6, 7, 8, 9, 10, 11]",7,7,0,0
code_n24_k12_cw3_024_q00,code_n24_k12_cw3_024,q00,validation,4,1297669571,"[6, 8, 19]",3,3,0,0
code_n24_k12_cw3_024_q00,code_n24_k12_cw3_024,q00,validation,5,1298669574,"[3, 4, 15, 17, 18]",5,5,0,0
code_n24_k12_cw3_024_q00,code_n24_k12_cw3_024,q00,validation,6,1299669577,[6],1,1,0,0
code_n24_k12_cw3_024_q00,code_n24_k12_cw3_024,q00,validation,7,1300669580,"[0, 2, 8, 18]",4,4,0,0
code_n24_k12_cw3_024_q00,code_n24_k12_cw3_024,q00,validation,8,1301669583,"[0, 9, 12, 18, 20, 22, 23]",7,7,0,0
code_n24_k12_cw3_024_q00,code_n24_k12_cw3_024,q00,validation,9,1302669586,"[8, 12, 13, 15, 19, 20]",6,6,0,0
