graph_id,split,n,e0,kappa0,tau_stratum,tau0,log_tau0,seed,edges
g_n24_e72_k3_mid_18,train,24,72,3,mid,2538400860571025,35.47031069521852,232674416,"[[0, 1], [0, 4], [0, 5], [0, 7], [0, 8], [0, 17], [1, 2], [1, 4], [1, 9], [1, 10], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 9], [2, 10], [3, 4], [3, 6], [3, 11], [4, 7], [4, 10], [4, 11], [5, 8], [5, 9], [6, 7], [6, 8], [6, 11], [7, 9], [7, 10], [7, 11], [7, 13], [8, 10], [8, 11], [9, 10], [9, 11], [10, 22], [12, 16], [12, 20], [12, 22], [13, 15], [13, 16], [13, 17], [13, 18], [13, 20], [13, 21], [13, 22], [14, 15], [14, 16], [14, 18], [14, 20], [14, 21], [15, 17], [15, 18], [15, 19], [15, 20], [16, 18], [16, 19], [16, 20], [16, 21], [16, 23], [17, 20], [17, 21], [17, 23], [18, 19], [18, 20], [19, 20], [19, 21], [19, 23], [20, 21], [21, 22], [22, 23]]"
g_n24_e72_k3_mid_19,test,24,72,3,mid,2544120459956040,35.47256138987921,232674419,"[[0, 2], [0, 6], [0, 8], [0, 9], [0, 10], [0, 11], [1, 2], [1, 5], [1, 6], [1, 8], [1, 9], [1, 10], [2, 3], [2, 7], [2, 11], [3, 4], [3, 5], [3, 6], [3, 8], [3, 11], [4, 6], [4, 8], [4, 10], [5, 6], [5, 9], [5, 10], [5, 11], [6, 7], [6, 8], [6, 11], [6, 18], [7, 8], [7, 22], [8, 9], [8, 10], [9, 10], [10, 16], [12, 13], [12, 14], [12, 15], [12, 18], [12, 19], [12, 22], [13, 14], [13, 15], [13, 19], [13, 22], [14, 15], [14, 17], [14, 20], [14, 21], [15, 17], [15, 18], [15, 20], [16, 17], [16, 18], [16, 19], [16, 20], [16, 21], [16, 22], [16, 23], [17, 18], [17, 22], [17, 23], [18, 20], [18, 21], [18, 22], [18, 23], [20, 22], [20, 23], [21, 23], [22, 23]]"
g_n24_e72_k3_high_20,validation,24,72,3,high,3182231608425313,35.696359109237555,232674457,"[[0, 1], [0, 4], [0, 5], [0, 6], [0, 10], [0, 11], [0, 15], [1, 2], [1, 5], [1, 6], [1, 8], [1, 9], [1, 11], [2, 3], [2, 4], [2, 7], [2, 8], [2, 10], [3, 7], [3, 8], [3, 9], [3, 11], [3, 18], [4, 7], [4, 9], [4, 11], [5, 6], [5, 9], [5, 11], [6, 10], [6, 11], [7, 10], [7, 13], [8, 9], [8, 10], [9, 10], [10, 11], [12, 13], [12, 15], [12, 16], [12, 17], [12, 19], [12, 21], [12, 22], [12, 23], [13, 15], [13, 18], [13, 20], [13, 21], [14, 15], [14, 16], [14, 18], [14, 22], [14, 23], [15, 18], [15, 19], [15, 20], [15, 21], [15, 22], [16, 17], [16, 18], [16, 21], [17, 18], [17, 22], [18, 19], [18, 20], [19, 21], [19, 22], [20, 22], [20, 23], [21, 22], [22, 23]]"
g_n24_e72_k3_high_21,train,24,72,3,high,3242260336894161,35.71504711632473,232674368,"[[0, 2], [0, 3], [0, 7], [0, 8], [0, 11], [0, 20], [1, 4], [1, 7], [1, 8], [1, 9], [1, 11], [2, 3], [2, 9], [2, 10], [3, 4], [3, 5], [3, 6], [3, 8], [4, 7], [4, 9], [4, 10], [4, 11], [5, 7], [5, 9], [5, 11], [6, 7], [6, 8], [6, 9], [6, 11], [6, 18], [7, 8], [7, 9], [7, 10], [8, 11], [9, 11], [10, 11], [11, 15], [12, 14], [12, 16], [12, 18], [12, 19], [12, 21], [13, 15], [13, 16], [13, 17], [13, 18], [13, 21], [13, 22], [13, 23], [14, 16], [14, 17], [14, 18], [14, 23], [15, 16], [15, 18], [15, 19], [15, 20], [15, 21], [15, 23], [16, 17], [16, 19], [16, 20], [17, 19], [17, 20], [17, 21], [17, 23], [18, 21], [18, 23], [19, 22], [20, 21], [20, 22], [21, 22]]"
g_n24_e72_k3_high_22,train,24,72,3,high,3321224421136228,35.739109911395566,232674456,"[[0, 1], [0, 2], [0, 4], [0, 8], [0, 9], [0, 10], [1, 3], [1, 6], [1, 7], [1, 8], [2, 6], [2, 7], [2, 15], [3, 4], [3, 6], [3, 9], [3, 18], [4, 5], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [5, 6], [5, 8], [5, 9], [5, 10], [5, 11], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [7, 8], [7, 9], [8, 9], [11, 19], [12, 15], [12, 16], [12, 20], [12, 22], [12, 23], [13, 16], [13, 17], [13, 19], [13, 20], [13, 21], [13, 23], [14, 16], [14, 18], [14, 20], [14, 21], [14, 23], [15, 16], [15, 19], [15, 21], [15, 22], [16, 18], [16, 20], [17, 18], [17, 19], [17, 21], [17, 23], [18, 20], [18, 22], [18, 23], [19, 20], [19, 21], [19, 22], [20, 22], [21, 23], [22, 23]]"
g_n24_e72_k3_high_23,train,24,72,3,high,3376934092849639,35.75574461964444,232674360,"[[0, 4], [0, 6], [0, 9], [0, 11], [1, 2], [1, 3], [1, 5], [1, 7], [1, 8], [2, 6], [2, 7], [2, 9], [3, 4], [3, 6], [3, 9], [3, 10], [3, 11], [4, 5], [4, 6], [4, 9], [4, 10], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [5, 13], [6, 7], [6, 8], [7, 10], [7, 11], [8, 9], [8, 11], [8, 17], [9, 11], [10, 19], [12, 14], [12, 16], [12, 18], [12, 19], [12, 20], [13, 14], [13, 15], [13, 16], [13, 17], [13, 18], [13, 21], [13, 23], [14, 15], [14, 16], [14, 20], [14, 22], [14, 23], [15, 16], [15, 17], [16, 23], [17, 20], [17, 22], [17, 23], [18, 20], [18, 21], [18, 22], [19, 20], [19, 21], [19, 22], [19, 23], [20, 21], [20, 23], [21, 22], [21, 23], [22, 23]]"
g_n24_e72_k3_high_24,train,24,72,3,high,3479609353274418,35.785696427589826,232674437,"[[0, 1], [0, 3], [0, 4], [0, 6], [0, 7], [0, 10], [0, 11], [1, 2], [1, 3], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [2, 4], [2, 5], [2, 8], [2, 9], [2, 11], [3, 5], [3, 6], [3, 7], [3, 8], [4, 5], [4, 9], [4, 10], [5, 7], [5, 9], [5, 10], [5, 11], [7, 11], [7, 12], [8, 11], [8, 23], [9, 10], [9, 11], [9, 16], [12, 14], [12, 15], [12, 16], [12, 17], [12, 18], [13, 14], [13, 15], [13, 16], [13, 19], [13, 22], [13, 23], [14, 17], [14, 18], [14, 20], [14, 22], [14, 23], [15, 18], [15, 21], [15, 22], [16, 18], [16, 19], [16, 20], [16, 22], [17, 20], [17, 21], [17, 22], [17, 23], [18, 19], [18, 21], [18, 22], [19, 20], [19, 23], [20, 22], [20, 23], [21, 23]]"
g_n24_e72_k3_high_25,test,24,72,3,high,3538706303771265,35.80253760435084,232674388,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 3], [1, 5], [1, 6], [1, 8], [1, 9], [1, 16], [2, 5], [2, 8], [2, 11], [3, 5], [3, 6], [3, 8], [3, 10], [3, 18], [4, 5], [4, 6], [4, 7], [4, 8], [4, 9], [4, 11], [4, 14], [5, 6], [6, 7], [6, 9], [6, 11], [7, 10], [8, 9], [8, 10], [8, 11], [9, 10], [10, 11], [12, 13], [12, 18], [12, 19], [12, 20], [12, 21], [13, 14], [13, 18], [13, 19], [13, 21], [13, 23], [14, 16], [14, 17], [14, 20], [14, 23], [15, 16], [15, 17], [15, 20], [15, 21], [15, 22], [15, 23], [16, 18], [16, 19], [16, 21], [16, 23], [17, 19], [17, 20], [17, 22], [17, 23], [18, 19], [18, 20], [18, 22], [19, 20], [19, 22], [20, 21], [20, 23]]"
g_n24_e72_k3_high_26,validation,24,72,3,high,3742260431047898,35.85846621709335,232674461,"[[0, 2], [0, 3], [0, 5], [0, 6], [0, 8], [0, 9], [0, 10], [0, 11], [1, 7], [1, 8], [1, 10], [1, 11], [1, 14], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [3, 5], [3, 7], [3, 11], [4, 7], [4, 8], [4, 9], [4, 11], [4, 17], [5, 6], [5, 11], [6, 9], [6, 11], [7, 9], [7, 11], [8, 9], [8, 10], [8, 13], [10, 11], [12, 15], [12, 16], [12, 17], [12, 18], [12, 20], [13, 15], [13, 17], [13, 18], [13, 19], [13, 20], [13, 21], [13, 23], [14, 16], [14, 19], [14, 20], [14, 21], [14, 22], [15, 16], [15, 21], [15, 23], [16, 20], [16, 21], [16, 22], [16, 23], [17, 19], [17, 20], [17, 21], [17, 22], [18, 19], [18, 21], [18, 22], [19, 23], [20, 23], [21, 22], [22, 23]]"
g_n24_e72_k3_high_27,train,24,72,3,high,4097138241374664,35.94906513500396,232674428,"[[0, 1], [0, 2], [0, 8], [0, 9], [0, 12], [1, 6], [1, 7], [1, 8], [1, 11], [2, 3], [2, 4], [2, 5], [2, 6], [2, 8], [2, 15], [3, 4], [3, 5], [3, 6], [3, 7], [3, 10], [4, 5], [4, 6], [4, 8], [5, 7], [5, 10], [5, 11], [6, 9], [6, 11], [7, 8], [7, 10], [7, 11], [8, 9], [8, 10], [8, 11], [9, 10], [10, 11], [10, 17], [12, 13], [12, 16], [12, 18], [12, 19], [12, 20], [13, 14], [13, 15], [13, 16], [13, 17], [13, 20], [13, 21], [13, 22], [14, 15], [14, 17], [14, 19], [14, 20], [14, 23], [15, 16], [15, 18], [15, 19], [15, 22], [16, 17], [16, 21], [17, 19], [17, 23], [18, 20], [18, 21], [18, 22], [18, 23], [19, 21], [19, 22], [19, 23], [20, 22], [21, 22], [22, 23]]"
g_n24_e72_k3_high_28,test,24,72,3,high,4129650096589386,35.956969075919034,232674449,"[[0, 1], [0, 2], [0, 3], [0, 6], [0, 8], [0, 10], [1, 2], [1, 3], [1, 5], [1, 9], [1, 10], [2, 3], [2, 4], [2, 5], [2, 8], [2, 11], [2, 12], [3, 6], [3, 11], [3, 16], [4, 5], [4, 6], [4, 8], [4, 23], [5, 7], [5, 9], [5, 11], [6, 9], [6, 11], [7, 8], [7, 9], [7, 10], [7, 11], [8, 10], [8, 11], [9, 11], [10, 11], [12, 13], [12, 15], [12, 18], [12, 20], [12, 22], [13, 16], [13, 17], [13, 19], [13, 20], [13, 22], [14, 16], [14, 18], [14, 19], [14, 22], [14, 23], [15, 16], [15, 18], [15, 19], [15, 20], [15, 21], [15, 23], [16, 17], [16, 19], [16, 22], [16, 23], [17, 18], [17, 21], [17, 22], [18, 20], [18, 21], [19, 20], [19, 22], [20, 21], [20, 23], [21, 23]]"
g_n24_e72_k3_high_29,train,24,72,3,high,4175750026569681,35.96807038416146,232674415,"[[0, 1], [0, 4], [0, 6], [0, 7], [0, 9], [0, 11], [1, 3], [1, 5], [1, 8], [1, 11], [2, 3], [2, 4], [2, 8], [2, 9], [2, 10], [2, 19], [3, 4], [3, 5], [3, 6], [3, 10], [4, 5], [4, 8], [4, 9], [5, 7], [5, 10], [6, 7], [6, 9], [6, 10], [7, 8], [7, 9], [7, 10], [7, 11], [7, 16], [8, 10], [8, 11], [9, 10], [10, 18], [12, 13], [12, 17], [12, 18], [12, 19], [12, 22], [12, 23], [13, 15], [13, 17], [13, 19], [13, 20], [13, 23], [14, 15], [14, 16], [14, 18], [14, 19], [14, 20], [14, 22], [15, 19], [15, 20], [15, 21], [16, 17], [16, 18], [16, 20], [16, 21], [17, 18], [17, 22], [17, 23], [18, 19], [18, 23], [19, 20], [20, 21], [20, 22], [21, 22], [21, 23], [22, 23]]"
g_n32_e64_k2_low_00,test,32,64,2,low,52568424188904,31.593136754828492,1329257279,"[[0, 12], [0, 14], [1, 9], [1, 12], [2, 3], [2, 4], [2, 8], [2, 11], [2, 12], [2, 15], [3, 4], [3, 6], [3, 9], [3, 10], [3, 13], [3, 15], [4, 6], [4, 7], [4, 8], [4, 10], [4, 12], [4, 25], [5, 9], [5, 12], [7, 9], [7, 10], [7, 18], [8, 13], [8, 14], [9, 11], [9, 13], [11, 14], [13, 15], [16, 17], [16, 30], [16, 31], [17, 19], [17, 22], [17, 31], [18, 19], [18, 21], [18, 24], [18, 28], [18, 29], [18, 31], [19, 22], [19, 27], [19, 31], [20, 25], [20, 31], [21, 29], [21, 31], [22, 25], [22, 26], [22, 28], [22, 29], [22, 31], [23, 29], [23, 30], [24, 28], [24, 29], [26, 31], [27, 28], [27, 31]]"
g_n32_e64_k2_low_01,train,32,64,2,low,64161109289200,31.792418368757545,1329257337,"[[0, 1], [0, 2], [0, 8], [1, 5], [1, 8], [1, 13], [2, 11], [2, 13], [2, 14], [2, 15], [3, 4], [3, 5], [3, 6], [3, 12], [4, 5], [4, 7], [4, 9], [4, 10], [4, 11], [4, 15], [5, 6], [5, 7], [5, 10], [5, 12], [5, 15], [5, 29], [6, 15], [7, 9], [9, 11], [9, 12], [9, 15], [12, 18], [13, 14], [16, 18], [16, 21], [16, 22], [16, 25], [17, 20], [17, 24], [17, 25], [18, 21], [18, 26], [18, 31], [19, 24], [19, 28], [20, 23], [20, 27], [21, 23], [21, 25], [21, 27], [21, 28], [21, 29], [22, 25], [23, 24], [23, 28], [24, 26], [24, 28], [24, 29], [24, 30], [25, 27], [26, 30], [27, 28], [28, 30], [28, 31]]"
g_n32_e64_k2_low_02,test,32,64,2,low,73403702616864,31.92699549464819,1329257372,"[[0, 2], [0, 7], [0, 8], [0, 12], [0, 14], [1, 5], [1, 6], [1, 7], [1, 11], [1, 12], [2, 15], [3, 4], [3, 10], [3, 12], [4, 7], [4, 8], [4, 12], [4, 14], [4, 29], [5, 7], [5, 13], [6, 7], [6, 13], [7, 12], [8, 10], [8, 16], [9, 11], [9, 12], [9, 14], [10, 12], [10, 14], [11, 15], [12, 14], [16, 24], [16, 27], [16, 30], [17, 20], [17, 24], [17, 27], [17, 29], [18, 22], [18, 25], [18, 26], [18, 29], [18, 30], [19, 25], [19, 27], [19, 28], [19, 30], [20, 22], [20, 27], [20, 30], [21, 30], [21, 31], [22, 31], [23, 27], [23, 28], [24, 28], [24, 29], [24, 30], [25, 26], [25, 29], [26, 29], [29, 30]]"
g_n32_e64_k2_low_03,train,32,64,2,low,76578842367792,31.969341945224524,1329257325,"[[0, 1], [0, 5], [0, 8], [0, 9], [0, 12], [1, 2], [1, 4], [1, 9], [1, 15], [2, 5], [2, 14], [3, 7], [3, 10], [4, 7], [4, 8], [4, 9], [4, 13], [4, 15], [5, 10], [5, 11], [5, 12], [5, 14], [5, 15], [6, 7], [6, 9], [7, 10], [8, 13], [8, 24], [10, 12], [10, 13], [10, 15], [10, 16], [11, 13], [16, 17], [16, 22], [16, 23], [16, 24], [16, 27], [16, 30], [16, 31], [17, 22], [17, 23], [17, 24], [17, 25], [17, 30], [18, 19], [18, 20], [18, 28], [19, 20], [19, 25], [19, 28], [19, 29], [20, 25], [21, 24], [21, 28], [22, 24], [22, 25], [22, 27], [22, 29], [24, 30], [26, 29], [26, 31], [27, 31], [29, 30]]"
g_n32_e64_k2_low_04,train,32,64,2,low,77026774950387,31.975174203967743,1329257320,"[[0, 14], [0, 15], [1, 7], [1, 10], [2, 6], [2, 9], [2, 12], [2, 13], [2, 14], [2, 15], [2, 25], [3, 5], [3, 8], [3, 11], [3, 12], [4, 9], [4, 14], [5, 6], [6, 9], [6, 12], [7, 10], [7, 12], [7, 15], [8, 13], [8, 28], [9, 10], [9, 11], [10, 12], [10, 13], [10, 14], [12, 13], [13, 14], [14, 15], [16, 18], [16, 20], [16, 27], [16, 30], [16, 31], [17, 20], [17, 27], [17, 30], [18, 19], [18, 20], [18, 21], [18, 27], [18, 31], [19, 20], [19, 26], [19, 31], [20, 27], [20, 31], [21, 22], [22, 23], [22, 31], [23, 28], [23, 29], [24, 25], [24, 29], [24, 30], [25, 28], [25, 29], [26, 28], [26, 29], [27, 31]]"
g_n32_e64_k2_low_05,train,32,64,2,low,82933480020448,32.0490599568592,1329257319,"[[0, 2], [0, 9], [0, 11], [0, 14], [1, 4], [1, 10], [1, 14], [1, 30], [2, 9], [2, 14], [3, 5], [3, 6], [3, 11], [3, 13], [4, 7], [4, 8], [4, 9], [5, 12], [6, 12], [7, 8], [7, 10], [7, 11], [7, 13], [7, 14], [8, 9], [8, 10], [8, 15], [8, 16], [9, 10], [9, 14], [12, 13], [12, 15], [13, 15], [16, 20], [16, 23], [17, 23], [17, 31], [18, 21], [18, 27], [18, 30], [18, 31], [19, 20], [19, 24], [19, 26], [19, 27], [19, 29], [19, 30], [20, 22], [20, 23], [21, 30], [22, 23], [22, 30], [23, 24], [23, 25], [23, 27], [23, 30], [23, 31], [24, 29], [25, 27], [25, 28], [26, 31], [27, 31], [28, 31], [29, 30]]"
g_n32_e64_k2_low_06,validation,32,64,2,low,86731527880080,32.093838576981675,1329257335,"[[0, 1], [0, 7], [1, 4], [1, 5], [1, 8], [1, 12], [1, 13], [1, 14], [2, 7], [2, 9], [2, 15], [3, 4], [3, 5], [3, 7], [3, 13], [3, 27], [4, 6], [4, 8], [4, 10], [4, 12], [4, 13], [5, 11], [5, 12], [5, 15], [6, 15], [7, 8], [7, 12], [8, 13], [8, 14], [9, 12], [10, 11], [10, 12], [13, 26], [16, 19], [16, 24], [16, 28], [16, 30], [16, 31], [17, 26], [17, 27], [17, 31], [18, 20], [18, 29], [19, 20], [19, 26], [20, 25], [20, 31], [21, 22], [21, 27], [22, 24], [22, 28], [23, 25], [23, 27], [23, 30], [23, 31], [24, 26], [24, 29], [24, 31], [25, 27], [26, 27], [26, 30], [27, 30], [29, 30], [30, 31]]"
g_n32_e64_k2_low_07,train,32,64,2,low,87841699517120,32.106557441375095,1329257385,"[[0, 1], [0, 2], [0, 5], [0, 11], [1, 7], [1, 12], [1, 14], [2, 4], [2, 10], [2, 14], [3, 4], [3, 11], [4, 6], [4, 10], [4, 15], [5, 11], [6, 8], [6, 10], [6, 13], [6, 14], [7, 12], [8, 9], [8, 11], [8, 12], [8, 14], [9, 12], [10, 11], [10, 14], [10, 23], [11, 12], [11, 13], [11, 15], [11, 20], [16, 20], [16, 23], [16, 25], [16, 26], [17, 21], [17, 22], [17, 28], [17, 31], [18, 23], [18, 30], [19, 20], [19, 26], [19, 29], [21, 24], [21, 25], [21, 28], [21, 31], [22, 24], [22, 25], [22, 27], [22, 29], [23, 25], [23, 26], [23, 28], [23, 29], [24, 31], [25, 27], [25, 31], [27, 31], [28, 29], [30, 31]]"
g_n32_e64_k2_low_08,train,32,64,2,low,95323856260608,32.188301223285045,1329257363,"[[0, 3], [0, 4], [0, 7], [0, 12], [1, 2], [1, 4], [1, 5], [1, 8], [1, 10], [1, 19], [2, 6], [2, 8], [2, 14], [3, 4], [3, 11], [3, 13], [3, 14], [3, 15], [4, 8], [4, 9], [4, 12], [5, 7], [6, 12], [7, 10], [7, 12], [8, 15], [9, 11], [11, 14], [11, 15], [12, 14], [13, 14], [14, 15], [14, 17], [16, 19], [16, 20], [16, 26], [16, 28], [17, 18], [17, 21], [17, 28], [17, 30], [18, 20], [18, 25], [18, 30], [19, 21], [19, 28], [20, 21], [20, 22], [20, 25], [20, 27], [20, 28], [20, 29], [21, 23], [21, 27], [22, 25], [22, 27], [22, 31], [23, 25], [24, 28], [24, 29], [25, 28], [26, 31], [27, 29], [27, 31]]"
g_n32_e64_k2_low_09,validation,32,64,2,low,95568703586176,32.19086651404375,1329257316,"[[0, 4], [0, 6], [0, 7], [0, 9], [0, 10], [0, 11], [0, 22], [1, 7], [1, 15], [2, 4], [2, 8], [2, 14], [3, 5], [3, 6], [3, 15], [4, 10], [5, 6], [6, 7], [6, 9], [6, 13], [6, 15], [6, 29], [7, 11], [7, 13], [8, 11], [8, 12], [9, 10], [9, 11], [9, 13], [10, 14], [11, 12], [11, 15], [14, 15], [16, 20], [16, 22], [16, 29], [17, 19], [17, 22], [17, 23], [18, 20], [18, 25], [19, 20], [20, 23], [20, 24], [20, 26], [21, 25], [21, 27], [21, 28], [22, 23], [22, 25], [22, 26], [22, 29], [23, 27], [23, 28], [24, 25], [24, 26], [24, 30], [24, 31], [25, 26], [25, 30], [26, 27], [27, 28], [27, 31], [29, 31]]"
g_n32_e64_k2_mid_10,train,32,64,2,mid,163685015626032,32.72896506053892,1329257347,"[[0, 2], [0, 6], [0, 14], [1, 5], [1, 9], [1, 11], [1, 12], [1, 15], [2, 6], [2, 7], [2, 10], [3, 5], [3, 6], [4, 5], [4, 8], [4, 10], [4, 14], [5, 6], [5, 14], [5, 15], [6, 13], [6, 14], [6, 15], [7, 8], [7, 14], [7, 15], [8, 14], [9, 11], [9, 22], [11, 15], [11, 28], [12, 13], [12, 14], [16, 21], [16, 22], [16, 24], [16, 28], [16, 30], [16, 31], [17, 28], [17, 31], [18, 20], [18, 23], [18, 27], [18, 30], [19, 25], [19, 26], [19, 27], [19, 28], [20, 24], [20, 27], [21, 22], [21, 24], [21, 28], [21, 29], [22, 30], [23, 26], [23, 28], [24, 29], [25, 28], [25, 29], [25, 30], [26, 31], [29, 31]]"
g_n32_e64_k2_mid_11,test,32,64,2,mid,163987391294940,32.73081065844922,1329257282,"[[0, 3], [0, 7], [0, 11], [0, 12], [0, 15], [1, 2], [1, 5], [1, 6], [1, 9], [1, 14], [1, 20], [2, 4], [2, 5], [2, 6], [2, 8], [2, 12], [3, 5], [3, 7], [3, 9], [4, 11], [4, 15], [4, 26], [5, 10], [5, 13], [6, 15], [7, 8], [7, 12], [8, 10], [8, 13], [9, 14], [10, 13], [10, 15], [13, 15], [16, 20], [16, 28], [16, 29], [17, 19], [17, 20], [17, 24], [17, 25], [17, 28], [18, 19], [18, 21], [18, 24], [18, 29], [18, 30], [19, 23], [20, 22], [20, 28], [20, 29], [21, 24], [21, 30], [22, 24], [22, 25], [22, 27], [22, 29], [22, 30], [23, 29], [24, 25], [24, 26], [24, 28], [25, 27], [25, 31], [26, 31]]"
g_n32_e64_k2_mid_12,train,32,64,2,mid,164091729300612,32.731446712392554,1329257343,"[[0, 2], [0, 4], [0, 5], [0, 7], [0, 9], [0, 11], [0, 14], [1, 4], [1, 5], [1, 10], [1, 13], [1, 15], [2, 8], [3, 7], [3, 13], [3, 14], [4, 8], [4, 14], [5, 12], [5, 14], [6, 7], [6, 9], [6, 15], [8, 11], [8, 13], [8, 29], [9, 10], [9, 15], [10, 12], [10, 13], [10, 15], [10, 19], [14, 15], [16, 17], [16, 19], [16, 25], [16, 26], [16, 29], [17, 22], [17, 26], [17, 31], [18, 26], [18, 28], [18, 31], [19, 20], [19, 23], [19, 28], [20, 21], [20, 23], [20, 24], [20, 25], [20, 26], [20, 28], [20, 30], [21, 24], [21, 30], [22, 28], [23, 30], [24, 27], [26, 27], [26, 28], [28, 31], [29, 31], [30, 31]]"
g_n32_e64_k2_mid_13,validation,32,64,2,mid,165185754497920,32.738091741444464,1329257324,"[[0, 2], [0, 13], [0, 14], [1, 7], [1, 12], [2, 7], [2, 10], [2, 11], [2, 17], [3, 4], [3, 6], [3, 8], [3, 10], [3, 11], [4, 10], [4, 12], [4, 13], [4, 15], [5, 8], [5, 9], [6, 9], [6, 10], [6, 14], [7, 8], [7, 10], [8, 9], [8, 15], [8, 28], [9, 12], [10, 11], [10, 14], [11, 13], [12, 15], [16, 18], [16, 28], [16, 31], [17, 21], [17, 26], [17, 27], [17, 28], [17, 29], [18, 26], [18, 27], [18, 28], [18, 30], [18, 31], [19, 26], [19, 30], [20, 21], [20, 27], [20, 28], [20, 29], [21, 27], [22, 23], [22, 25], [22, 29], [22, 30], [23, 27], [23, 31], [24, 25], [24, 30], [26, 27], [26, 29], [27, 31]]"
g_n32_e64_k2_mid_14,train,32,64,2,mid,166548336167848,32.746306690532435,1329257280,"[[0, 1], [0, 4], [1, 4], [1, 7], [1, 10], [1, 12], [2, 11], [2, 13], [2, 31], [3, 4], [3, 12], [3, 14], [4, 9], [4, 11], [4, 14], [4, 15], [5, 8], [5, 9], [5, 14], [6, 7], [6, 9], [6, 13], [7, 12], [8, 9], [8, 15], [9, 13], [10, 12], [10, 13], [12, 13], [12, 15], [13, 15], [13, 28], [14, 15], [16, 17], [16, 25], [16, 29], [17, 20], [17, 22], [17, 27], [18, 24], [18, 26], [18, 27], [19, 22], [19, 27], [19, 31], [20, 25], [20, 27], [20, 31], [21, 26], [21, 28], [21, 30], [22, 25], [22, 27], [22, 30], [23, 25], [23, 27], [23, 31], [24, 26], [24, 30], [25, 29], [25, 31], [26, 28], [29, 30], [29, 31]]"
g_n32_e64_k2_mid_15,test,32,64,2,mid,166771935457188,32.74764833904238,1329257270,"[[0, 2], [0, 6], [0, 15], [1, 11], [1, 15], [2, 7], [3, 4], [3, 5], [3, 13], [3, 14], [4, 7], [4, 8], [4, 13], [5, 6], [5, 7], [5, 8], [5, 10], [5, 12], [5, 15], [6, 7], [6, 10], [7, 14], [8, 11], [8, 14], [9, 11], [9, 15], [9, 30], [10, 11], [10, 12], [11, 13], [11, 29], [12, 13], [12, 14], [16, 20], [16, 31], [17, 18], [17, 20], [17, 25], [17, 30], [18, 30], [19, 22], [19, 23], [19, 31], [20, 24], [20, 25], [21, 23], [21, 26], [22, 24], [22, 28], [22, 30], [22, 31], [23, 24], [23, 26], [23, 30], [23, 31], [24, 29], [24, 30], [25, 26], [25, 27], [27, 28], [27, 29], [28, 30], [28, 31], [30, 31]]"
g_n32_e64_k2_mid_16,validation,32,64,2,mid,171440726443254,32.77525870438805,1329257268,"[[0, 2], [0, 6], [0, 12], [0, 14], [1, 4], [1, 8], [1, 10], [1, 11], [1, 12], [1, 13], [2, 8], [2, 12], [2, 14], [3, 12], [3, 14], [4, 9], [4, 12], [4, 13], [5, 6], [5, 7], [5, 11], [5, 13], [5, 15], [6, 7], [6, 10], [6, 15], [7, 10], [8, 9], [8, 19], [9, 11], [9, 13], [12, 14], [12, 22], [16, 19], [16, 21], [16, 23], [17, 20], [17, 22], [17, 23], [17, 30], [18, 19], [18, 21], [18, 25], [18, 26], [18, 27], [18, 28], [18, 30], [19, 21], [19, 24], [20, 27], [20, 29], [20, 31], [21, 23], [21, 24], [21, 29], [22, 23], [22, 28], [23, 28], [23, 29], [23, 31], [24, 25], [26, 29], [27, 30], [30, 31]]"
g_n32_e64_k2_mid_17,train,32,64,2,mid,171828071293952,32.77751550732297,1329257353,"[[0, 4], [0, 5], [0, 7], [0, 9], [1, 4], [1, 6], [1, 10], [1, 12], [1, 13], [1, 15], [2, 7], [2, 12], [3, 5], [3, 8], [4, 6], [4, 7], [4, 8], [4, 9], [5, 7], [5, 10], [6, 7], [6, 12], [6, 13], [6, 14], [7, 15], [8, 9], [8, 15], [9, 10], [11, 13], [11, 14], [11, 20], [12, 14], [13, 16], [16, 17], [16, 19], [16, 22], [16, 25], [16, 26], [16, 29], [16, 30], [17, 20], [17, 24], [17, 26], [17, 27], [18, 21], [18, 27], [18, 31], [19, 21], [19, 29], [20, 28], [21, 24], [21, 25], [21, 26], [21, 28], [21, 29], [22, 24], [23, 24], [23, 27], [23, 28], [23, 30], [25, 27], [25, 30], [26, 30], [28, 31]]"
